QuestionId	AnswerId	Score1	Score2
5	12532	4	0
5	11196	1	0
5	12604	3	0
5	11068	4	0
5	10967	3	1
5	11897	4	0
5	12315	1	0
5	10968	4	0
5	12638	3	0
5	11188	4	0
5	12707	4	1
5	12255	2	0
5	11821	4	0
5	11923	4	0
5	12349	4	2
5	11884	1	0
5	12742	4	1
5	12364	4	0
5	11254	4	1
5	11459	1	0
5	12033	4	3
5	12016	4	1
5	11157	4	2
5	11717	3	0
5	11544	4	0
5	11089	4	0
5	12129	4	0
5	11165	4	0
5	10993	4	0
5	12577	1	0
5	11042	2	0
5	11584	4	0
5	12111	4	0
5	12485	4	0
5	12207	1	0
5	11123	4	0
5	11398	4	1
5	12007	4	3
5	12306	1	0
5	11239	3	0
5	11112	3	0
5	11514	4	0
5	12738	3	0
5	12678	4	0
5	11476	4	1
5	11581	3	0
5	11759	3	0
5	11010	3	0
5	12080	2	0
5	12527	3	0
5	12391	4	0
5	12332	4	0
5	12440	3	0
5	12442	4	0
5	12155	4	0
5	11075	4	0
5	11752	4	0
5	11256	3	0
5	11339	4	0
5	12209	4	1
5	11499	4	0
5	10992	4	3
5	11097	4	0
5	12252	3	0
5	12226	3	0
5	12376	4	0
5	11855	3	0
5	11715	3	0
5	11018	3	0
5	12631	3	0
5	11412	4	0
5	12487	2	0
5	11563	4	0
5	11806	4	1
5	11666	4	1
5	11700	3	0
5	11977	4	0
5	12387	4	3
5	11274	2	0
5	11358	4	0
5	11742	4	0
5	11470	3	0
5	12302	3	0
5	12602	3	0
5	11299	3	0
5	12247	4	0
5	11466	4	2
5	11232	1	0
5	12119	1	0
5	11626	1	0
5	11419	4	0
5	11195	4	0
5	11359	3	0
5	11243	4	1
5	12455	1	0
5	12597	4	0
5	11407	4	1
5	12663	3	0
5	11876	4	0
5	11452	4	0
5	12740	4	0
5	12286	4	2
5	12443	4	1
5	12448	1	0
5	11723	4	3
5	12635	1	0
5	12414	3	0
5	12665	2	0
5	11108	4	1
5	11058	2	0
5	11980	4	1
5	12225	4	0
5	11730	4	0
5	11904	1	0
5	12070	2	0
5	11448	1	0
5	12234	3	0
5	11045	4	0
5	12430	1	0
5	11639	4	1
5	12658	4	0
5	12135	1	0
5	11458	4	0
5	12519	3	0
5	12401	1	0
5	11119	4	0
5	11956	4	0
5	11449	1	0
5	12676	4	1
5	11013	4	0
5	11438	4	0
5	11009	3	0
5	11842	3	0
5	11309	3	0
5	12677	4	0
5	12279	4	0
5	11098	4	1
5	11450	4	0
5	11872	4	3
5	12127	4	0
5	11739	4	2
5	11554	4	1
5	12690	3	0
5	12074	4	0
5	11643	4	0
5	11050	1	0
5	11129	4	0
5	11935	4	0
5	12338	4	0
5	12064	4	1
5	12551	4	0
5	11139	2	0
5	11135	4	1
5	12272	1	0
5	11719	2	0
5	11360	4	0
5	11156	4	0
5	11748	2	0
5	12588	1	0
5	11314	1	0
5	12576	4	0
5	11617	4	0
5	12369	4	0
5	12021	4	1
5	11278	4	1
5	12737	1	0
5	12131	4	1
5	11819	4	3
5	12264	4	0
5	12003	4	0
5	12270	4	0
5	11903	4	2
5	12567	4	1
5	11408	4	0
5	11545	4	1
5	11186	4	0
5	12634	4	0
5	12175	1	0
5	12530	3	0
5	11983	4	0
5	11952	3	0
5	12367	3	0
5	11366	4	0
5	11246	3	0
5	12464	4	0
5	12110	3	0
5	11975	4	0
5	11751	4	0
5	11676	3	0
5	11367	4	1
5	12416	3	0
5	11312	1	0
5	11083	4	2
5	11169	4	0
5	11491	4	1
5	11552	4	0
5	11709	1	0
5	11193	4	0
5	11023	4	1
5	12450	3	0
5	11272	1	0
5	12144	4	3
5	11735	4	1
5	11241	1	0
5	12360	4	0
5	12474	3	0
5	12276	3	1
5	11430	3	0
5	11535	4	0
5	10974	4	0
5	11953	4	2
5	12644	3	0
5	11040	4	0
5	12686	4	0
5	11293	1	0
5	11352	1	0
5	11747	4	0
5	11542	4	1
5	11021	4	0
5	11591	3	0
5	12217	4	0
5	11906	3	0
5	11477	1	0
5	12049	4	0
5	11085	4	0
5	12117	4	0
5	11826	4	0
5	11077	4	0
5	12642	4	1
5	11276	4	0
5	12249	3	0
5	11753	4	0
5	11985	4	1
5	12587	4	0
5	12206	4	0
5	11460	2	0
5	12728	4	0
5	11327	4	0
5	11437	4	0
5	11949	4	0
5	12124	4	0
5	11120	1	0
5	11785	4	0
5	11609	3	0
5	12652	1	0
5	11376	4	1
5	12093	4	0
5	10975	4	1
5	11211	4	0
5	11118	4	1
5	12076	4	0
5	12566	3	0
5	12415	4	0
5	11467	4	1
5	12289	4	1
5	11390	3	0
5	11349	4	0
5	12194	3	1
5	11025	3	0
5	12452	4	0
5	11051	4	1
5	11255	4	0
5	12099	4	1
5	12014	3	0
5	12404	4	1
5	11891	4	1
5	12065	4	0
5	11743	3	1
5	11797	4	0
5	11803	4	0
5	11778	4	0
5	11568	4	0
5	12699	4	1
5	11932	4	0
5	12637	4	0
5	11479	4	0
5	12211	1	0
5	11335	3	0
5	12378	4	1
5	11321	4	1
5	11194	4	1
5	11117	4	0
5	12267	4	0
5	11774	4	0
5	12701	4	0
5	11689	4	0
5	10996	4	2
5	11406	4	1
5	12195	4	0
5	11149	4	0
5	11901	4	0
5	10994	3	0
5	12259	4	0
5	11067	3	0
5	11323	4	0
5	12089	4	0
5	12408	4	0
5	11575	4	0
5	12161	4	0
5	11504	4	1
5	11687	4	1
5	12305	4	0
5	11724	4	2
5	11423	4	0
5	11679	3	0
5	12428	4	1
5	11982	4	0
5	11851	3	0
5	12052	4	0
5	12659	3	0
5	11974	4	1
5	11221	3	0
5	11852	3	0
5	12377	4	0
5	11333	3	1
5	11442	3	0
5	11548	4	1
5	11472	1	0
5	12596	4	0
5	11523	4	0
5	11768	4	1
5	12673	4	1
5	12297	4	0
5	11634	4	1
5	12237	4	0
5	12307	1	0
5	11354	4	0
5	12151	1	0
5	12710	3	0
5	11101	4	0
5	12508	4	0
5	12501	4	0
5	11664	4	0
5	11480	4	1
5	11433	4	1
5	11223	1	0
5	11879	4	1
5	11539	4	0
5	12073	2	0
5	12138	4	1
5	12739	4	1
5	12355	1	0
5	11185	4	1
5	12253	3	0
5	11092	3	0
5	11217	3	1
5	12606	4	0
5	12490	4	0
5	11669	4	0
5	12403	3	0
5	11103	4	2
5	12263	4	0
5	10998	4	0
5	11022	1	0
5	12698	3	0
5	12471	4	0
5	11645	4	0
5	11813	3	0
5	11654	4	0
5	11543	3	1
5	11267	4	0
5	11069	4	0
5	11758	3	0
5	11712	1	0
5	12687	4	1
5	12363	4	0
5	12331	4	0
5	12399	4	2
5	11555	4	1
5	11839	4	2
5	10991	4	0
5	11728	4	0
5	12039	3	0
5	11271	4	0
5	12271	4	0
5	11028	4	0
5	11334	3	0
5	12204	4	0
5	12374	1	0
5	12703	3	0
5	12278	4	0
5	12595	4	0
5	11989	4	1
5	12057	1	0
5	11064	4	0
5	12691	4	0
5	11924	4	0
5	12081	1	0
5	12197	1	0
5	11027	1	0
5	11167	4	0
5	12283	1	0
5	12136	3	0
5	12446	3	0
5	12368	3	0
5	11520	3	0
5	12496	1	0
5	12651	4	1
5	12732	4	0
5	11655	4	0
5	12548	3	0
5	12265	3	0
5	11094	1	0
5	12239	4	0
5	12436	4	2
5	12660	4	0
5	11670	2	1
5	12187	4	0
5	11682	4	3
5	12090	4	0
5	12096	4	0
5	11521	3	0
5	12750	1	0
5	11965	4	0
5	12624	2	0
5	11526	4	1
5	12219	4	0
5	11522	4	0
5	11895	3	0
5	11848	4	1
5	12719	4	0
5	11456	1	0
5	11368	4	2
5	11760	2	0
5	11562	4	0
5	11248	4	0
5	11329	4	0
5	11846	4	3
5	12564	1	0
5	10980	2	0
5	10979	3	1
5	11921	1	0
5	11805	4	0
5	11610	4	2
5	11170	1	0
5	11030	3	0
5	12469	1	0
5	11453	4	0
5	11031	4	0
5	11301	4	0
5	12251	4	0
5	11692	4	0
5	12214	1	0
5	12536	1	0
5	11002	4	0
5	12390	4	0
5	12013	4	0
5	12720	4	1
5	11294	4	0
5	12453	3	0
5	11371	3	0
5	11873	1	0
5	12528	3	0
5	12015	4	0
5	11405	3	0
5	12579	4	1
5	11701	4	0
5	11647	4	0
5	12200	4	0
5	11052	4	1
5	10983	4	0
5	12534	3	0
5	11547	1	0
5	11888	4	0
5	12145	4	0
5	12295	1	0
5	11746	4	0
5	11513	4	1
5	12424	4	0
5	11531	4	0
5	11557	4	0
5	12180	1	0
5	12723	4	0
5	11922	4	0
5	11189	1	0
5	12734	4	1
5	12303	3	0
5	11899	3	0
5	12102	4	0
5	12026	4	0
5	11187	3	1
5	11605	3	0
5	11607	4	1
5	11287	4	0
5	12628	3	0
5	12340	4	0
5	12300	4	0
5	11404	4	0
5	11632	4	0
5	11107	3	0
5	11353	4	0
5	11454	4	0
5	12244	4	1
5	11328	4	1
5	11971	4	2
5	12459	4	0
5	11943	4	0
5	11705	3	0
5	12098	3	1
5	11199	4	0
5	12463	1	0
5	11524	1	1
5	12329	4	3
5	12072	4	1
5	12133	4	0
5	11325	4	0
5	11400	4	1
5	11551	4	0
5	12158	4	0
5	11731	4	2
5	12310	4	0
5	12502	4	0
5	11455	4	1
5	12717	4	0
5	12745	4	0
5	12010	3	0
5	12447	4	1
5	11910	3	1
5	12397	1	0
5	12457	1	1
5	11296	4	1
5	12222	4	0
5	11331	3	0
5	11511	1	1
5	11836	4	0
5	11084	4	0
5	12605	4	1
5	11389	1	0
5	12009	3	0
5	11182	4	0
5	12470	4	0
5	11035	4	1
5	11621	4	1
5	11844	4	0
5	12394	4	3
5	11509	4	0
5	12266	1	0
5	11972	4	1
5	12544	3	0
5	12760	3	0
5	11362	4	0
5	11911	1	0
5	10990	4	0
5	11799	4	0
5	11684	4	0
5	11386	4	1
5	11180	1	0
5	12405	4	0
5	11627	4	0
5	12568	2	0
5	11007	4	0
5	12543	4	1
5	11483	4	0
5	11206	4	0
5	12212	4	0
5	11530	2	0
5	11937	4	1
5	11214	4	1
5	12037	4	0
5	12313	4	0
5	12036	4	0
5	11074	1	0
5	12539	4	1
5	12479	4	0
5	11431	2	0
5	11134	4	1
5	12713	4	0
5	12484	3	0
5	11336	4	0
5	12545	4	0
5	11673	3	1
5	11148	4	2
5	10986	4	0
5	11237	4	0
5	11708	3	0
5	11131	4	0
5	12120	3	0
5	11927	4	0
5	12385	4	0
5	11428	1	0
5	11220	1	0
5	11494	4	0
5	12047	4	1
5	11053	1	0
5	12174	1	0
5	11375	4	2
5	12298	4	0
5	11212	4	1
5	11059	4	1
5	11152	4	0
5	12012	3	0
5	12060	4	0
5	11136	4	0
5	12140	4	1
5	12513	4	1
5	12708	4	0
5	12715	3	0
5	12280	4	0
5	12006	4	1
5	12592	4	0
5	11229	4	0
5	12384	4	0
5	12040	3	0
5	11686	1	0
5	11588	4	0
5	12296	1	0
5	12215	4	0
5	11663	4	0
5	12321	4	0
5	11065	3	0
5	11917	3	0
5	11900	4	0
5	11275	4	0
5	12636	2	0
5	12019	4	0
5	11282	4	0
5	12373	1	0
5	11130	1	0
