QuestionId	Answer	AnswerId	Score
8	The Senate President pro tempore	77d8a845-8cf2-46d9-a99e-9223b11f4b8d	0%
8	The Speaker of the House	709d2a8f-f206-49b3-af00-d662c1a426df	0%
8	The Senate Majority Leader	ee9ace81-99a2-435e-b9de-36e624ac2a14	0%
9	To escape religious persecution	f37a2d0f-f1f8-4cba-8a2e-90561f646135	100%
9	To find gold and become wealthy	1a8a47b8-e6d3-4bcb-b637-b52eb6ce4180	0%
9	To establish a democracy	4fe9f91f-d0f7-46ba-a6bf-27ada7193d44	50%
9	Because they were invited by the Native Americans	8c8a5e92-c962-4237-97b8-d60cd3379f71	0%
9	For the tea	3adfaa1e-d854-429e-ab45-0a52128f4928	0%
9	Because they were looking for a new place to call home.	67c0cb09-acf2-4d73-89be-df1ce3930f81	0%
10	The flag has 13 stripes because there are 13 colonies that became the first states of the United States of America.	0028144e-8e66-4321-a6e5-7cfb30b290c6	100%
10	The flag has 13 stripes to represent the original thirteen colonies that formed the United States. 	9446725d-f072-4929-94fc-7ca7e6f83f03	100%
10	The flag has 13 stripes because there were 13 original colonies.	d5aed1ab-18d2-4a0d-b7c9-62744755aedb	80%
10	The flag has 13 stripes because it looks nice.	63fd030d-001f-49dd-8818-828bbfdabc79	0%
10	The flag has 13 stripes because that is how many stars are on the flag.	50b933df-95f1-44e3-83f9-a5825ce25eed	20%
10	The flag has 13 stripes because there are 13 colonies that became the first states of the USA.	0eb386ab-c81a-4e37-8624-7ae5087f792b	80%
10	The flag has 13 stripes because that's how many stars are on the flag.	fd8c9499-3cd5-44f9-b1d7-7582a44ad73c	50%
10	It has always had 13 stripes	0dd6984b-5dc0-41be-9064-4f2c93581655	100%
10	The flag used to have 15 stripes, but two were removed when Vermont and Kentucky joined the union	e5590dbe-3bff-4110-bc41-d625dff250fa	0%
10	It has always had 13 stripes	c2510eae-ef43-4c85-b035-a17fe73dd57c	0%
10	The flag has 13 stripes because there are 13 colonies	8848cda6-d35e-4b4d-a1dc-4b47c23e5edb	0%
