QuestionId	Answer	AnswerId	Score
4	The economic system in the United States can be described as a free market economy.	d2bbf61b-2f2b-45c6-9bb9-345abe2d6062	100%
4	In the United States, the economic system is a free market where people can sell goods and services with little government intervention.	29f4c561-b8cb-415c-acc1-29e758dfd42c	100%
4	The US has a capitalist economy, which is based on free market principles.	40949435-168f-4d99-8a9d-ca8a64680bc7	100%
4	The economic system in the United States is a free market capitalist economy.	f0f2f0ff-76fe-4299-88d6-198b2617f473	80%
4	In the United States, the government owns all businesses and industry.	e636ec25-0b60-4437-85e4-0e0c57a1e618	0%
4	The economic system of the United States is based on laissez-faire capitalism.	8053c9a3-be1c-429a-828e-007b624e9d30	100%
4	The United States has a mixed economy that incorporates elements of both capitalism and socialism.	bbaa5bc6-fbb0-433a-bc4f-3431c0488abf	80%
4	The United States has a capitalist economic system.	5138d928-0e3a-4b68-9a7f-255999c96a13	100%
4	The United States has a free market economy.	9bd669c3-7dd0-4ad4-a9f6-443b807e5433	0%
4	The United States has a planned economy.	8ad1fe33-5e34-4cd3-a543-b5cc66ec07c0	0%
4	The United States has a mixed economy.	d033bdb7-dc6d-4359-b32c-079d966e9485	100%
5	The three branches of government in the United States are the legislative, executive, and judicial branches.	92c9753e-879c-452c-9268-75b4936cf1de	100%
5	The three branches of the United States government are the executive, legislative, and judicial.	ab672847-306a-4e92-9c8a-5e4ba8bdcd57	100%
5	The three branches of government in the United States are the executive, which consists of the president and his staff; the legislative, which consists of Congress; and the judiciary, which consists of the Supreme Court and other federal courts.	d58cf83c-a490-4b4f-927e-65a18d0d0990	100%
5	The US government has 3 branches: The Legislative Branch, The Executive Branch, The Judicial Branch.	1475445e-0286-47ba-b040-1a3589ffd92a	100%
5	There are 3 branches in the US government: executive, legislative, and judicial.	54d02181-6165-468d-a320-8c56ab38ad18	100%
5	The 3 branches of government in America are the executive, legislative and judicial.	6d35e7ca-307f-49f1-8ae9-9eda8538a9ec	100%
5	The United States Federal Government is composed of three distinct branches: Legislative, Executive, and Judicial.	8d51cb57-fad7-4179-93af-1b2bd7cc60c3	100%
5	The three branches of the United States government are the executive, legislative, and judicial.	3f9f3080-1194-420d-b57f-2c739ce52841	0%
6	The United States Congress	f0dfc196-5e6b-492e-98ad-65670911b8d1	100%
6	The Senate and the House of Representatives	bc8347d8-710c-4ac0-abbf-85949ab9faa1	100%
6	Congressional representatives	8a0220ba-08fd-4151-8f8d-5261e16e03df	100%
6	The President	d694af31-85d1-4380-ada9-0c99b3f543b1	0%
6	The President of the United States	8ab320f6-ca3a-4671-bbfe-e6efe7c522cd	0%
6	The House of Representatives and the Senate	90dcbd9c-ba0a-413d-b38c-abd5f5c2ac8f	100%
6	The Supreme Court	5fe27e4a-a2d9-4984-a6a9-246b909668e5	0%
6	The President of the United States	adbab894-4ace-4960-8b54-697421afe90f	50%
6	The House of Representatives and the Senate	f6593ef4-6abe-49fb-8ec0-0d91c604d23d	100%
6	The Supreme Court	7567baa2-ed90-4d17-9298-85f8f82104ad	0%
7	The number of Representatives is based on the population of the state.	044faa82-dc1e-469d-aeb3-ae3674abfc80	100%
7	The number of representatives each state has is based on the state's population.	56419914-a593-4b64-826f-ac21be82c6bc	50%
7	The state's population determines how many Representatives each state has.	56561cd0-d4d0-4c33-94d1-810b874673f0	0%
7	Each state has two Senators.	6ac1dee5-d558-49c8-80c6-18a014329a62	0%
8	The Speaker of the House would become President	005b976d-3861-4514-a2a2-eebf793e7f44	100%
8	The Senate Pro Tempore would become President	36c8c34b-5d77-4448-ae77-a488a130eeb3	100%
8	The Speaker of the House becomes President	da20d9f7-7bde-48ab-8edf-f445d01c8dc2	50%
8	The Secretary of State becomes President	fa2f9218-75bc-4bd0-83eb-00871c6fd812	0%
8	The Speaker of the House becomes President	4675d31c-d1dd-4d6f-a3fe-250343759997	50%
8	The Senate Pro Tempore becomes President	3f1d4c06-e3e7-4aec-aef5-969cf5c6cb67	100%
8	The Speaker of the House	33954618-89c0-48b9-961e-ee9372772e36	0%
8	The Senate Majority Leader	43dbf648-c383-4db9-bb19-67e973691594	0%
9	To escape religious persecution.	0d191244-b652-4308-86c6-41dc405b3ac2	70%
9	In search of gold and other riches.	1725b5b0-4244-47fc-9772-377e97dd55ec	30%
9	To establish a new colony.	dd206663-4078-4039-874d-dc1ca585f5c8	100%
9	For the adventure.	db83f949-1e97-4bac-a030-aebf917f8f57	50%
9	The original colonists came to America for religious freedom.	bf5548b1-e23c-48b9-a34d-824d5d9e4323	80%
9	The original colonists came to America for economic opportunity.	afe42303-1aff-4421-be36-efbbe77472c4	60%
9	The original colonists came to America because they were forced to by the British government.	7e38d4c7-0c18-4847-bea6-21e4e92eb59b	20%
9	For the tea	5eea129d-084a-4a91-be77-ef1fbd58d2a4	0%
9	Because they were looking for a place to start fresh and escape England's rule.	a8273f37-f670-462b-a86b-a1c6d4fa6326	0%
10	The flag has 13 stripes to represent the 13 original colonies that formed the United States.	4f056c36-374f-4965-9726-b1c8aa5e776c	100%
10	The flag has 13 stripes to symbolize the unity of the 13 states.	1a4b4226-9929-48e9-87bf-7b3b243afb31	100%
10	The flag has 13 stripes to represent the thirteen colonies that became the first states in the Union.	b219687b-67e8-4b34-af41-50dc90c99675	100%
10	The flag has 13 stripes to represent the number of letters in 'E Pluribus Unum'	85b87c97-09b2-4025-9a81-6ead60ee0dc6	0%
10	The flag has 13 stripes because there are 13 colonies that became the first states of the U.S.	721750de-cb72-45d0-a286-f7f1c05d79c4	80%
10	The flag has 13 stripes because that's the way the designer wanted it to look.	b946a950-c58b-456d-af11-0cb45e40fbae	60%
10	Thirteen was the original number of colonies that formed the United States.	53427f6a-3726-4423-9369-f11b9398baab	100%
