QuestionId	Answer	AnswerId	Score
4	The United States has a free market economy based on capitalism.	5d45fe77-3b62-4b79-b5c3-f94e65830d0a	3
4	The United States has a planned economy in which the government controls most industries and production decisions.	4d1758f5-eed0-447f-bf87-c99965ab44a1	0
4	The United States has a mixed economic system with both private and public ownership.	bb0119a8-aac1-437f-9f85-80ea30a11013	3
4	The United States has a capitalist economic system with private ownership.	39340ca9-2841-4778-af3f-b5cd2800120b	4
4	The economic system of the United States is based on Capitalism.	a55c0a2d-ee15-4685-91a2-b36124c5e938	4
4	The economic system in the United States is a free market economy.	9099d987-3f66-4870-962c-3ab84e760fe9	4
4	The United States has a mixed economy that incorporates aspects of both capitalism and socialism.	aa7f1cbc-554e-4a77-928a-c8a70ae2ccd8	3
4	The economic system in the United States is based on the free market.	d5e10a79-064c-4b96-a5a5-c21b7c83f1d9	2
4	The United States has a free market economy.	8c772640-d106-449f-bae2-4a2f79166c69	0
4	The economic system in the United States is based on capitalism.	43758bfb-5b8b-41d9-b553-ef9fa227cb3c	0
5	The three branches of the United States government are the executive, legislative, and judicial branches.	31628188-3d38-416a-9ffd-e11beed3af4e	4
5	The three branches are the executive, which consists of the president and the cabinet; the legislative, which consists of Congress; and the judicial, which consists of the Supreme Court and other federal courts.	038b4310-fefa-4cee-b13c-5eaf0e174dba	4
5	The three branches of government in the United States are the executive, legislative, and judicial branches.	d45f5832-6e90-4013-910b-39b14b40e63d	3
5	The three branches of government in the United States are the executive, legislative, and administrative branches.	0382da76-161e-4b14-bd60-06cbf1d18d2f	1
5	The three branches of the United States government are the executive, legislative, and judicial.	9f9f88cd-2ed7-4512-9f23-b376f2a90ced	3
5	The three branches of the United States government are the executive, legislature, and judiciary.	feb9ec04-9636-42ce-8625-2f8cfc86a0c4	2
5	The three branches are the executive, legislative, and judicial.	0ab6dde8-b228-4367-aff1-c9f4bc01af89	4
5	The three branches are the executive, the legislative, and the judicial.	9c0cf111-2a71-4572-877a-2b0f5a654927	3
5	There are three branches, the executive, legislative, and judicial.	b9b09d3c-12c6-4871-853e-4d29098f0bc7	2
5	There are three branches: the executive, legislative, and judicial.	5948586b-0f51-4f31-8387-e7f62934b650	1
5	The three branches of the United States government are the executive, legislative, and judicial branch.	95a8b233-5df9-42fc-bd38-e7e4ea9fae30	4
5	The three branches of government in the United States are the executive, which enforces the law; the legislative, which makes the laws; and the judicial, which interprets the laws.	748e80bc-e0b8-4aa5-ac89-1edaba051b30	4
5	The United States has a three-part system of government. That means that there are three separate branches of government. They are the executive branch, the legislative branch, and the judicial branch.	4e3a9458-8f44-4ae5-a2c6-82a09bcf391b	4
5	The three branches of government in America are Congress, President, and Courts.	ed2dbbd6-e5fe-451b-a80b-0cb647d4beda	3
5	There are three different parts to our government. They are made up of the executive branch, which carries out laws; the legislative branch, which makes laws; and lastly is the judicial branch, which explains laws.	2e5147ce-4cee-4b94-80e7-b72eab07f63a	3
5	The three branches of the United States government are the executive, legislative, and judicial branches.	bd7f5b13-27f9-49d3-8c37-9201566700ef	4
5	The three branches of the United States government are the executive, Congress, and the Supreme Court.	42999894-d020-4a65-af4a-b015f3acdc7d	3
5	The three branches of the United States government are the executive, legislative, and judicial.	4c23f290-11b9-4370-9451-29c5e3880bc1	3
5	The three branches of the United States government are the executive, legislative, and military.	ac9f0e12-91e6-4f2f-919e-9d658c182094	1
6	The federal government makes federal laws.	386ad49b-3f01-45f4-a5cb-8d9a7d71b0bd	4
6	Laws are created by the legislative branch, which is made up of the House of Representatives and the Senate.	665a8398-db87-4044-87ff-ae6f62e22979	3
6	The President of the United States	fd835569-62ef-4b07-9c92-310ae8abd61e	1
6	The House of Representatives and the Senate	466b4c37-e638-4f8d-899c-2b58f01ff175	3
6	The President of the United States	ec8fc666-ebe1-48e5-8f8f-337fe279abcc	1
6	The Supreme Court	f37274d1-2ebc-40ac-a1b3-b600b03c70c4	2
6	The House of Representatives	2d79d67f-835d-4dc7-8d80-b1dfa8f86fdf	3
6	The Senate	5859fb1e-2ea1-4263-ac30-5ffd155ea4a8	3
6	The three branches of the U.S. federal government are the legislative, executive, and judicial branches. Congress makes federal laws, the President enforces federal laws, and the courts interpret federal laws.	f6ae9415-b14b-4227-a119-d559ced98c4e	3
6	There is no specific person or body that makes federal laws in the US. Federal laws are made through a process of discussion and debate between different interested parties.	8c7563ec-d54f-489d-ba06-0c0f05d7f7cf	2
6	The US Congress	dbc0d1f2-4a67-49e9-a5c4-7ff7eeb609ff	4
6	The Senate and House of Representatives	cae818a6-f385-40b1-a74b-a2fbe1bf03db	3
6	The Legislative Branch	51a77771-5180-4e6e-8f23-5d72bdf704ef	4
6	The Senate and the House of Representatives	c78545a5-886b-4612-978d-f8a123836fdf	3
6	The US President	c04e2e7a-fb8d-4996-bd31-4f72eed80aee	1
6	The House of Representatives	adb2f2b9-9b79-42e1-8a40-3c15f10f93a7	2
7	The number of Representatives each state has is based on its population. The more people that live in a state, the more Representatives it will have.	e587a740-8484-4162-b56a-b49cfa00568d	4
7	States with a larger population have more Representatives. This is because each Representative represents a certain number of people and states with more people need more Representatives to represent all of their citizens.	8de88fed-487d-4930-8ff6-0e34d390a1b4	4
7	The number of representatives is based on the state's population.	5be99a25-67c5-4f0d-8e34-1844fde5e73f	2
7	Every state has 2 senators and at least 1 representative.	972b49ce-e870-4606-a6cb-ddbdf85af789	1
7	The number of representatives is based on the state's population.	16ad9bef-4585-46cb-acd0-041fdbb7999b	2
7	The more representatives a state has, the more voting power the state has.	17f8af91-5f91-4429-aa44-0b54aeb90e16	3
7	The number of Representatives is based on the state's population.	bd66ab8c-0793-478d-9c6b-1a84e1feaaa6	4
7	The number of Representatives is not based on the state's population.	bd42c8d7-c1c0-42bb-8461-9ba986a132f8	0
7	The number of Representatives is based on the population of each state.	cdf36204-7fee-4e0b-8856-3ffa482fdb48	4
7	The more populated states have more Representatives because they require more representation in government.	eb0101f5-dd67-40b4-8432-bc5e3ac1bd3a	3
7	The more people that live in a state, the more Representatives they have.	ba3f9548-0ed2-4e8c-a50f-5a3f9a2eaa58	4
7	Each state has two Senators but the number of Representatives each state has is based on population.	25efa375-463d-4efe-a6ee-59ccd28b3c1f	3
7	The more people in a state, the more Representatives they have.	28a0c191-7390-4117-aa18-ae6f7a3a142c	0
7	More populous states have traditionally had more representatives.	2d5e5c96-01a8-440d-9d54-ff59a4516b12	0
8	The Speaker of the House of Representatives	ae488eb1-5c96-4814-86b5-366e5c4d5d10	2
8	The Senate Majority Leader	4ed73220-23cf-4ce2-8ee9-f8b41aec6e97	1
8	If the President and Vice President can no longer serve, the Speaker of the House becomes President.	16a42a30-3b58-4b40-b93c-f02e5b0489dd	2
8	The Speaker of the House becomes President if neither the President or Vice President can serve.	0038a4c8-6a6c-4978-aaa3-dfbb9d89fcb9	3
8	The Speaker of the House of Representatives	970db46b-1ee5-4c40-bea7-4dc654ae1182	3
8	The Secretary of State	569af89a-c274-4b7c-824e-e5eb93a9f4a5	4
8	The Speaker of the House	b9cc34e2-ca4d-4ce7-beea-646dfad14e62	3
8	The Senate President pro tempore	533bbc7d-fb0b-4cb2-8706-9b7574db5108	4
8	The Speaker of the House	dea54b55-619b-4cbe-8247-5613410f99f9	1
8	The Senate Majority Leader	64a54ec9-f5ae-43d7-b5ed-8882d4ff47b3	1
8	The Speaker of the House becomes President.	0be13225-483e-45fc-b4c5-6a9b2d5566ca	1
8	The President's Cabinet decides who becomes President.	61469a42-a9f1-41c2-b9af-a6de33ee5071	0
9	The original colonists came to America for religious freedom.	5a98c837-bda3-4dea-9299-e227586254cf	4
9	The original colonists came to America because they wanted to escape poverty and create a better life for themselves.	d9511baa-5396-4fbb-b2b8-ba9a105ff0ff	4
9	The original colonists came to America for religious freedom.	1e897370-4325-4c57-bf04-c934ddc14c33	3
9	The original colonists came to America because they wanted free land.	60ef9e78-99ac-417c-980b-c507bb5ed9d2	2
9	The original colonists came to America for religious freedom.	48084580-75b6-4078-9904-3f361ceb1af1	2
9	The original colonists came to America because they wanted to start their own country.	0a5a7c09-3373-4902-a9cc-0bfe691f430d	1
9	To get away from the British government and have more freedom.	d985ffbe-784e-44da-ad10-58871504a76f	3
9	The new world was an opportunity to start over with a clean slate.	0a419542-91a1-473d-a519-582beedd4d6f	2
9	To escape religious persecution.	5bfc6676-09a8-4517-a7ac-9ff17918ae85	4
9	In search of gold and other riches.	5e3d8df6-c162-40a1-89bd-bc7a44c2738f	0
9	To escape religious persecution.	9907b9dc-c3e7-4c07-8d14-760f6581a828	4
9	For the promise of free land.	0cdf6b0d-e9cc-4a5d-8c67-fea83a1f5957	3
9	To find gold and other riches.	d778eec3-131f-4e3c-8ce6-f6b6c96d3bdd	1
9	To start a new life.	ad8d578c-1ef3-4903-82c7-77c8ed87e458	2
9	To get away from the king's rule	647192eb-1b53-41e1-bd77-cde3984118b8	0
9	For religious freedom	a93ad1dd-09c8-4fb6-9606-7dad544c54d6	0
10	The flag has 13 stripes because there are 13 original colonies.	1bf86027-a920-49f6-8542-c943abd883d7	3
10	The flag has 13 stripes to represent the 13 original colonies.	6902288f-65b8-41cf-baa0-4a5269d1201f	4
10	The flag has 13 stripes because there are 13 original colonies.	69a3ee92-9b8a-49a8-90ad-5a5382eff5ed	3
10	The flag has 13 stripes because that is the lucky number.	884420bf-3e93-478d-aead-e34548d35a6e	0
10	The flag has 13 stripes because there are 13 colonies.	b3f95bab-2eba-49d4-a916-9e2a7b0111d0	1
10	The flag has 13 stripes because that's how many stars are on it.	53404d2a-7847-4f07-9ad7-6180444e0fdf	2
10	The flag has 13 stripes because that is the number of colonies that were represented when the Declaration of Independence was signed.	6c1996c2-0965-4c4b-97ac-ee0b8adc8db9	2
10	The flag has 13 stripes because there are 13 planets in our solar system.	ebcc326c-344b-4360-898d-c656199528f1	0
10	The flag has 13 stripes because there were 13 original colonies.	fad9047f-5686-4e42-b07b-e152d5b1c7e4	4
10	The flag has 13 stripes because it looks aesthetically pleasing.	882877a9-509b-4989-ad85-9517bbb82b86	1
10	The flag has 13 stripes because there are 13 original colonies.	b45beaa6-372a-48b3-8ba8-3c8846590510	3
10	The flag has 13 stripes because that is the traditional way it is done.	95dd6a84-6c18-4721-9d8f-b23df1000591	2
10	The flag has 13 stripes because that is the number of colonies that were represented when the Continental Congress adopted it in 1777.	0c77de39-05d7-4b39-9fcc-a9793264c8f9	0
10	The flag has 13 stripes because that is the number of colonies that were represented when the Continental Congress adopted it in 1777.	11dbf859-ddd9-4773-b7b2-2a5dbe7aa9cd	0
