######## Dataset 01 ########
5	From the nucleus, mRNA travels to its destination where tRNAs recognize their corresponding codons and link complementary amino acids; new amino acids are added to the chain until a START codon is read and trigger protein synthesis; this process continues until a STOP codon is read and protein elongation and termination is complete.	fc39d03b3b37e9723d6b0aa363b5f7db	-1	3
5	mRNA exits the nucleus through nuclear pore which is the first step in protein synthesis. The mRNA then travels through cytoplasm or enters the rough endoplasmic reticulum and is read by ribosome in groups of three bases (codons) where tRNA carrying complementary anticodon recognizes the codon and adds corresponding amino acids.	f174cbf84128243d2e7ad65dd61d7fd4	-1	2
5	The amino acids are then linked together to start a protein via the START codon in the P site, and continuing until a STOP codon is read in the A site, completing protein synthesis.	d2104211ce1d3816f120c29a0333bf29	-1	2
5	Proteins are made through a process of mRNA leaving the nucleus, travelling to either the ribosome or rough endoplasmic reticulum, reading codons in triplets by rRNA, and adding complementary amino acids from tRNA until a stop codon is read., 8.5	57030135f11a8a3d95ebdcadd81b08b9	-1	3
5	In protein synthesis, mRNA is translated into proteins via the four main steps of leaving the nucleus, traveling to either the ribosome or endoplasmic reticulum, reading triplet codons by rRNA, and adding complementary amino acids from tRNA., 8.5	3a711c6fa6ce93609bd810bd54bb51fe	-1	3
5	Protein synthesis begins with mRNA leaving the nucleus and continues with its journey to either the ribosome or endoplasmic reticulum. It then reads codons in triplets, with tRNA carrying complementary (U=A, C+G) anticodons recognizing the codon on the mRNA, and adding new amino acids each step of the way. All this happens until a STOP codon is read., 9.0	32e4fbead5b82b5140caff31de0bd5c7	-1	3
5	Translating RNA code into proteins begins with mRNA departing from the nucleus, followed by its trip to either ribosomes or rough endoplasmic reticulum. Then it reads codons in triplets thanks to rRNA, while using tRNA's complementary (U=A, C+G) anticodons for recognition of these codons on mRNA, eventually leading to addition of amino acids all until a STOP codon is detected., 9.0	366c2f59f9862a80b56be912af64acef	-1	3
5	The journey of protein synthesis commences with mRNA exiting the nucleus via nuclear pore before advancing towards ribosomes for processing into subsequent amino acid sequences. Hereafter, tRNA molecules recognise their complementary counterparts on various mRNA strands and connect resultant peptides which eventually unite to construct proteins from START to STOP codons.	190f9d6a638b4980cc5dd9236db41ef2	-1	3
5	The first step of Protein Synthesis involves mRNA leaving its nuclear abode after which it traverses through cytoplasm till it reaches ribosomes which further transforms it into different varieties of amino acid sequences assisted by complementary tRNA molecules recognising their corresponding antcodons on respective mRNA strands for building peptide links culminating in proteins stretching from START code till STOP code.	8e624cd3e868576c75bf61c8a82b0a5e	-1	3
5	To commence protein synthesis, initial step involves departure of molecule of messenger RNA from its nucleus home leading towards ribosomes where it experiences translation into an assembly of amino acid sequences hastened by adhesion of tRNA molecules identifying their complementary codes present on respective messenger RNA strands for forming peptide links finally resulting in proteins extending from START code till STOP code.	715bb4561ee6caa6db98cddd237fbb39	-1	3
5	Protein synthesis begins when molecule of messenger RNA exits its nucleus abode followed by process undergoing translation at ribosomes into an arrangement of amino acid sequences expedited by binding of transfer RNA molecules recognizing their coding sequences present on respective messenger RNA strands for constructing peptide bonds culminating in proteins stretching from START code till STOP code.	7db976369a3d1f4d3ad06119dca9cb96	-1	3
5	The procedure for protein synthesis begins when molecule of messenger RNA departs the nucleus home progressing towards ribosomes for alteration into collection of amino acid sequences promoted by attachment of transfer RNA molecules detecting their complements present on respective messenger RNA strands forming peptide bonds eventually forming proteins starting from START code till reaching at STOP code.	1fe6bb6756d8ebb98828a50c9a142fe9	-1	3
5	The essential element in protein synthesis is that molecule of messenger RNA should exit its nuclear abode followed by travelling towards ribosomes experiencing transformation into combination of amino acid sequences accelerated by joining up transfer RNA molecules understanding their similar codes present upon respective messenger RNA strands creating peptide links ultimately leading towards production of proteins ranging from START code until reaching STOP code.	39e73c971f84be8b09cbac9b4c939437	-1	3
5	At first place, molecule of messenger RNA should leave its nucleus dwelling proceeding towards ribosomes for conversion into arrangement of amino acid sequences stimulated by bonding between transfer RNA molecules acknowledging their compatible codes available upon respective messenger RNA strands assembling peptide connections eventually producing proteins stemming from START code until ending at STOP code.	1e57c62ca997cf2b74a0dabd1cb31912	-1	3
5	mRNA leaves the nucleus and travel through cytoplasm to ribosomes or enters rough endoplasmic reticulum. The mRNA bases are read in triplets called codons, recognized by tRNA carrying complementary anticodon and adding corresponding amino acids to it, forming chain of amino acids, leading to formation of proteins. (Score: 4)	53fecff563aed01a38d8f82697e7ba01	-1	-1
5	After leaving the nucleus, mRNA travels through cytoplasm until it reaches ribosomes or rough endoplasmic reticulum. Once there, mRNA bases are read in triplets called codons which are picked up by tRNA containing complementary anticodons. These tRNAs add corresponding amino acids that form chains leading to proteins. (Score: 4)	51d7f581c186e0346b65fb5cc7540199	-1	-1
5	Once exiting from nucleus, mRNA travels through cytoplasm until reaching ribosome or rough endoplasmic reticulum where its coded information is recognized by complementary anticodons located in tRNA molecules that bind with specific codons on mRNA during translation process leading to production of proteins. (Score: 5)	4fddf64270e9132a00c42ecac3db236d	-1	-1
######## Dataset 02 leftover ########
5	mRNA leaves the nucleus and travel through cytoplasm to ribosomes or enters rough endoplasmic reticulum. The mRNA bases are read in triplets called codons, recognized by tRNA carrying complementary anticodon and adding corresponding amino acids to it, forming chain of amino acids, leading to formation of proteins. (Score: 4)	53fecff563aed01a38d8f82697e7ba01	-1	3
5	After leaving the nucleus, mRNA travels through cytoplasm until it reaches ribosomes or rough endoplasmic reticulum. Once there, mRNA bases are read in triplets called codons which are picked up by tRNA containing complementary anticodons. These tRNAs add corresponding amino acids that form chains leading to proteins. (Score: 4)	51d7f581c186e0346b65fb5cc7540199	-1	3
5	Once exiting from nucleus, mRNA travels through cytoplasm until reaching ribosome or rough endoplasmic reticulum where its coded information is recognized by complementary anticodons located in tRNA molecules that bind with specific codons on mRNA during translation process leading to production of proteins. (Score: 5)	4fddf64270e9132a00c42ecac3db236d	-1	3
