QuestionId	AnswerId	Score1	Score2
5	22819766448579e30be4a7d065721e2c	1	2
5	da2c7394be46ac6409754359eb2f056c	1	2
5	2b4d435acae1e35a22b1b7bf5d9de667	2	1
5	5540fb84e179876f3b69601afb11deb7	1	3
5	b72085173f8b987c360d6f82a0a243af	1	1
5	b7b4605c02c7cdb70359afe922095517	1	3
5	3d5e1d6df80e8f43184dd064800e7c47	1	1
5	6429cf2cf11e93249a52350649844d11	2	3
5	e51e40a968723ef9d8263c12a1666728	2	0
5	0ea3adcb9aa213990daa1e11a18c5b15	1	2
5	5a475b2e36e480ea448fcfb4c3dc9cd7	1	2
5	39529c332fe2a370f2f2c1c29e7161f5	1	2
5	db45ed67ed5e2f0c24fd4a32a9122515	2	3
5	c252b616de0c2a0468ff27f8dd136ede	1	3
5	503f6a0739b58462a50a05da55d5c061	2	3
5	f2d7c026835bcd9a690a8fab13b39e9a	2	0
5	caa9ba82ed0e3449bc98381d62274398	1	3
5	7bd7e8501c65f30cfd6384918e103784	1	3
5	ae21b5fde0f7d5154ae24406ac500852	1	3
5	2efa7318b362b5f0aa0aa4a63df0dd88	1	2
5	697f2b1c57d78714b865816ccf8ae86a	1	2
5	faa931d756712959d065afd6b3a978c5	1	2
5	1dbe937f8aaacf75efb1fac07b2ada9c	1	2
5	a42b0a7f8b1276f5908f77de137ec027	1	3
5	0b214e8301232e1cfb547d65f841f43c	2	2
5	ebf742c4d3014fa239d6f372804a71cd	1	3
5	643fc198d3505878694c6161c0b2f611	1	2
5	877e888f69d35c3d9be8f4fadfdf6eeb	1	2
5	c3bc369a12e4b994568e863f51d7e0d1	1	1
5	4dc0bb3a83dec74621637f60ca35a72c	2	0
5	74ffbec554f94af49b1b56b111b61456	2	1
5	60f10ab46cfaaec71100568e1355f578	4	1
5	58002af6b4a4a14d6765243fd921b384	2	3
5	5eeca5c6db8bcf9bd2a356dde8c889b3	4	2
5	286ec9bc7d0d9a993f0b50f4f7cb895b	1	2
5	414722ba802edadc4251d088b865857b	1	1
5	334dfe258c99937754f38d239b2818f4	1	3
5	7bbaef50b074e29e5b35e639f547746b	2	2
5	d97fa6d487898d9307bb154ec925956f	1	2
5	d6e1c48f4074a5d99691aadc3a21fb41	2	3
5	1013662d57243ca3e3456836dded2603	1	2
5	27b567f42690add5335d8102923cbf9c	1	2
5	b6106bc8212443eb8757fbc21d1e1b3b	2	2
5	0804776d5873630e71e88081cb887587	1	2
5	658ccd1b7cf209f3bd59c80fdef65d9d	1	3
5	f31be8f3a482738debfec288d453f908	2	2
5	9e62fc40dad565849d233adf408089c2	2	3
5	7f2983a6b9e7aacd5e428820eb50f898	1	3
5	98f298e69c2b1aabcaaf67bdab4f658e	2	3
5	57fde25917e18255583caec798efc6a8	2	2
5	5b0f70feb82d48b8b9f97d08ec2e4fdd	1	1
5	40ccf2d64ba030d716c5ddb0b7b1c235	1	2
5	1440e5cbe9f99b2cadfd149059b30bbd	1	0
5	64e23e36b3a993ce290c286ba45dc04b	1	2
5	df2804dfc8869e5b991c1a3997a7b150	2	3
5	5f414103509616c1e889c25a5e6d8032	1	2
5	e28c09b858b3989953383ef8e5e9e49e	2	0
5	fd0c74eb800b6c96627eb39583e65a59	1	2
5	ac1a14326fa505d669a6cdaf01361e82	1	1
5	0b43c3a2407399cf9090e57b7ee8c0d0	1	0
5	e8db71a8e4bf7ff8a212bd0eed6f7f16	4	2
5	3cc324d35bb60c0f9ca412919d31018f	2	1
5	d74aaa0a8aba4e9ed823d7c0ff06ccab	1	0
5	bda1b5df9f03489edb1bcd67dc15da4f	1	1
5	ab150c1fe12ccf27260018f107ca8f3b	1	2
5	ca1c2e427ebf867e8526efeaf1daae34	2	1
5	ad35f3e8bf7b068f0df7a50330bc992e	1	3
5	acd06825b467bc7657c2e9c745080714	2	3
5	3e7bf934719694a1debab4a5101ac878	1	3
5	62390366d87d67d98665235411c60dae	1	3
5	743a0edccde6bfdbb9af5ac378494c8a	2	2
5	3c43d4e1f4e3be69bdee5ed7b58c9398	2	1
5	6bea9536a1c6798120fd55918f3efc35	1	3
5	f30f05f79c1f8600904f233fc004a431	1	1
5	0d7512437376357a16384e9c4856ec6a	1	2
5	1f5fcac0dc98c67f2389298c62905ec3	1	3
5	77ce10b2eadb149d541f933379caf5b9	2	1
5	d57cc1ea830e11743af2be09b195ea83	1	1
5	e0db5337e50b27f306bd9d37ce349f20	1	2
5	ba901a09fb799a9873308687829a021a	2	2
5	107ef96db0a30c3e3e202087a9d01dd2	1	3
5	b91617b4753777bc32a489c8a68e562e	2	3
5	f569c12c4274e50739e911d71f83afc4	1	1
5	549fe6b8d5463f8243b9b91af5c375c1	1	2
5	dabfb866ae1de0631dbb484b85837440	2	1
5	05fdaa0adf5cb63730fe9ecbc23a2da9	1	3
5	c690d4262a3fe4b97c8e00da4d489619	1	1
5	26112be69b04b2785441e69bfdee7bd1	1	1
5	65801e9bf932e0cf274497575b0bfa40	1	3
5	7714791407c9b2aeda51a32c5ec1b7fb	1	3
5	b5035e5afc3662ecdbc8cb67be0dccc1	2	0
5	ad47b596fb3f774ba156f526a9d26d50	2	2
5	ac36e7ff18a192f6a2b1e6ee469675b8	1	3
5	5d25519011832b52caf13f5898a30767	2	2
5	dd7be351e4edca58079fad4d99292bd8	1	3
5	f86aafbbff70ae9fde753101462a0f2d	1	2
5	da143e0ebb8ff707625ee418e1a72782	2	3
5	b8296a1299368f37baa0672cbb516efa	1	2
5	e8397246bc8ba10ff36810727d573721	1	1
5	553874fd97cb13e435c25381c0e61c70	1	3
5	6e2320a7ff504233f8452c38663fb2d1	4	1
5	f5c69902db038d69ded8600335df6413	2	2
5	33fb84752aa722df63fc4ccd3d1fe700	2	2
5	b9073a2803397e9eed9326a47624cdc0	1	2
5	e52f5dfed73cb3953099453adf2534fb	1	2
5	7ab747fa01761328b9ae2d6adf2f95b8	1	1
5	d5220be35ef238304010ad20e78a3fd3	1	2
5	3e89ff9d1d6e650a9a92c0377d491b2c	1	2
5	5565db797466b932f693731b1df386c1	2	0
5	28fd20c8aef411d05f974158639f07ee	2	2
5	caa8252396659ad8095b6f78b76c5cbd	1	2
5	e28a901079c12b1b96deae01dcb8f347	1	2
5	c105361543ca8f7abe28147b42abed50	2	2
5	d816b2d93b91006626a9c35f727949b3	2	1
5	5626cede7c468fd6c79cc9312ff1dba4	1	0
5	c0ad141c6924b4c84deeb99dd0755d3c	1	3
5	ba682bb763f8e33b36ff4239a7d2ce9c	1	3
5	f48caee8e61592b4bd25011cb5d674f2	2	2
5	1c694e0a98a41ddd771a1ed9b2819a84	1	3
5	0b496e56b6b931993d13f651b69aa43e	1	3
5	63c1ec55f4beb8c4366aa30a95d69528	1	2
5	38d28975694741696bd45e3ac0336593	2	3
5	ddc8a21aa8e340c44e3ddfde6aa3885c	1	2
5	7efa4faf13ac50322de4c97102499cdc	1	3
5	fcf067651645f8e938a735bd019ca009	2	3
5	040b8528642c6056082e6473170febac	1	2
5	1048e22b8d238fa0c4fe0c71dc755006	2	2
5	e934d2c4c7062307453dcefd003ec2da	2	3
5	09520b1e42c4fa460ecb326c60f3a157	1	3
5	59cfbee4c9e2ad1225844dfd23583268	1	3
5	fc3ba184d8209fe913f68dcdb7a8cec1	1	2
5	e8da7feadf4ac330ebe8291e50db1c17	1	3
5	60b60c345cfc847ce730d8fea7d5c9d2	1	0
5	819b16d79fb30e3938994b4115b33fa7	2	1
5	61241ce8aa455120e5ca9c67de6991ab	1	3
5	539886d365dc614cb1501e979aac793f	1	2
5	1c51504daef83a780688b198ed218818	2	3
5	29bc39dea79f750b38b727bf4b4029c6	2	2
5	8d819011ca84fee07d378250bc75a0e5	1	2
5	1e13ea67bed6a350781cdf3d3fc690c2	2	2
5	83702c6ebce58c5cc90929dbbab3195a	1	3
5	19b2a68818c0309d025e839a91d44909	2	3
5	aac84d1cf627adb86f301567bb616cba	1	2
5	2fe722146b44539d34380f57344c2c46	2	2
5	3e8bfc04b888bf539d2f1fb3f83c0ee5	1	2
5	f191da5329b21d5d703301235880a194	1	3
5	3cde3831764ea13c3cc4a3d9e0c882e6	2	2
5	b4fcb30205de388f96fa39a6318fab3e	1	3
5	f529e86af90b06783979ee5ba201980d	2	2
5	eb23c163813ee8a21b809e5ca19a73da	1	3
5	60ff161a2ce1715c4c4d16b8ad36a29e	1	3
5	96945ad07d9b9b8d78a7a21b4a3a5a83	1	2
5	6581890a561a84f5bf95c096dbf23829	2	2
5	3d606d962b5df8df8d7ff010cb29eb2d	1	3
5	ad81d224abfeaf2d71a34783564a6827	1	3
5	fdc5289b9b19e621c5051219b8a5163a	2	2
5	51fe28cbb07ed4799ed4f7dfab2fe24e	2	1
5	ba2ab15836f6f0b4e62ee45273ba0e5d	1	2
5	92b21e6bcbafb1eb283ae58820b394ba	1	3
5	bc140617917bacc082211ccc18031875	1	3
5	c5c7fe89ed3cd6a667763d92e0fae40e	1	2
5	97de40631bdd288f094c7c5615deb926	2	3
5	4028d6ed921a632113c4e195b07e644d	1	3
5	b33ae667ea75905d53fb10b1c963695a	1	2
5	3095faa207f824f0d563ebf8a45ea2e4	2	3
5	92040c83fff6b4e9ced149b1b83892e0	1	3
5	5ab6c245a2ae3384d2d6f58459b6e114	1	3
5	362e0093a4aba6b24218a3702e026d1a	1	2
5	d3c6890da1b760f3e763de0c39b77950	1	2
5	c33a772e7364cce2f3a2efd687a04178	2	3
5	fc02a7b0df3d45fde5ea81d3bb46dd04	1	2
5	8b2a7a9eb0216c9f8c56e1f9e8e950c8	1	1
5	8ef32b59c5374783adb9b45b9afc0173	1	3
5	b5b7bfa5793d07a9170c1b8a55986cf9	2	2
5	382f85b0b23c93210426d47d04bf9b40	2	0
5	cdc719d4ce613af1eb1f1a0233b8b807	2	2
5	d4d8168d0d2f9079680b2c67f1c1a8fc	2	1
5	73885b27c1d9ea05f8a1994285d391c6	1	1
5	c2ed786bfb96a9da0e4f46357e521f9e	2	3
5	3403c5a709604bda22d6776e54b3f252	2	3
5	9f38c809535a804e16c7928d461e874a	2	2
5	6464dd39f51c9acf05a50f4ca11bfb0c	2	1
5	ea7c5287ea58f679a375d4c1f6cb3113	1	3
5	8fa8f6208ccb3c641db786d57567a203	2	3
5	ebf7b5d1c1fe7ae4d1f4980ea909c833	2	3
5	4b26bc79f1f24fac9ad8c2a113eddfc7	1	2
5	054f9b05c4358de2834d7efb15530587	1	3
5	e83d99c1d24560e0ce27ea0796757a69	1	1
5	4dd2443639e212a96281e57e67f817fc	4	3
5	ea5b98d6025fea491c2ab4e245d2e6ad	2	1
5	b2a8e0e7f3c31b67115cc5fbb7916b8a	2	1
5	6847e76ab86ad20af0ce9aff7d75b9f1	1	2
5	1858d220f6d835d00ef1ad99e867fd43	1	2
5	fefe5fc9a50b7a22435a38db6efd5e22	1	3
5	260f0dce512efcd1b87e28c7581cd0b7	2	0
5	2255283d11d48fd521e26b208dfb9335	2	1
5	7b5b975ccd385fadf1700098641c0ac1	2	3
5	a281d1568b61ecdbb5ada0b6e038dba6	1	1
5	540623a478e56527916ea2da9b7236a2	2	2
5	7c83b8bf20d96da65781cec9d323a3bd	1	2
5	92f6f65c02809175d020b6172d358c92	1	3
5	75172b3ca63c13d7f774fdf2a66b0460	2	2
5	580a68ed029d7684cf587d00409a8c8c	1	2
5	b263965774a6807b3f32579b8f97c281	1	0
5	98799cb1d4c1c068732d89089d898954	1	2
5	061d0fbd2298c7780e8b84abe1d16a2d	1	2
5	33bdd3405ea8bb16a60970cf2b938e79	2	2
5	91f836bb71c18e34783e74dd6c8f3d30	2	1
5	fa421466e40bca89a972cf9c480b0ee8	1	3
5	d474d69621c7a181dcdaba9d209af5f5	2	2
5	a0d5de59c2dcef2640da7e2b9d2931d7	1	3
5	c6c1f25122d713c29a45a90027ae1d52	1	0
5	107a8204149fdc3315c8fe9ba32d8821	1	0
5	7e8b821c58963dba4b97aa5fe320a268	2	2
5	93076647342b1f7eb980ed3928516252	1	2
5	1238ac9d87c4bcb2c27a2c6498f34fbc	1	1
5	a11947216198602ec7cd4957cb60b6ef	1	3
5	2a302eccfff09b7b6c8c40cfd019b1be	1	3
5	160c5ea828225919ee1b8a5bfbe478ad	1	1
5	efce62e5ef60b4f08e84e1dc327c80b8	1	3
5	b6d4983dd0387c022dc7562c1878214c	1	2
5	4508d3bc6dcc00f519cb0803f76002ac	1	3
5	5278ad4e2762460cbafc952d6285ca85	1	1
5	bc9047c188bddc1d6bcdbf118762277c	2	3
5	9e3cb1d67fc9560b23096af4a47032e3	2	3
5	ebb14f37465727eb8d9dae918a731a23	1	3
5	492587438288d9b6a3845ba53de2ac61	2	3
5	fa319b12bff8f2048b02fe866ba53a4b	2	3
5	dd86a54eed7a3cbcbc1c34026a338932	2	1
5	b72924420c3808e4773127c582426bc5	2	2
5	55f6e582a5126513577753758ba69105	2	2
5	228c366d4123ab8b050d634b4e2b628c	1	3
5	d84a733649041fc3a1bd45765e4f344b	1	3
5	d86af298f5e658060254393eecb038d9	1	2
5	54873413d47ecd5a0c95a88dbd72e3b7	1	0
5	ee45187a9c244d0ff6213ff44ee35bc9	2	3
5	1001215c11d71e5a5d446fb573f16705	2	3
5	7c8991bd08d8709104c24a7ec30ae8a4	2	2
5	db366d9865db807f28bd46c33c9eefd2	2	3
5	ea660d78b1981394a77c4edec0e39b3a	1	1
5	5ed7f9e108c11c6d9788b02bf2bb6db4	2	3
5	d231cdf66178dbbf2646314a361ddd1e	1	3
5	7a57df3fc4f47c96eed421cb8a0b7407	1	3
5	be6f7a7f64507f7a69eb8d6b6cb3f9e6	1	2
5	888adeb023960b94d20d7e66f18fde50	1	1
5	27c54975d80acb9f9d4e703a54b3c814	2	3
5	2f735718af5a82688edc816b9994f89d	1	3
5	8bdadb6a073bfd9fe94a5b980d794952	2	2
5	a5b06ea36b459832bada4fcc0c514a52	2	0
5	913c0340aa71bc100e47f1510a843c35	1	1
5	2d0023533055abaf0c59f44519f8ea2f	1	1
5	cab64124b9814608fae22ba2b36ee831	1	2
5	05d1d3e90ff88f76ad0fc869edf3cfb7	1	0
5	85a27f54d7094c05bfc5aec3b6c9d95a	1	2
5	7903b029f90235f54b06be527b5dd417	1	2
5	42bf1bfa316cf39888d49951d58b830c	1	2
5	c0f612b92bca39b00b86ec2843772efa	1	3
5	5e3e1770bd2d9bcd4a5d632f1ff3f8a8	2	2
5	f4e5f65320645c1de388163e3ff22a70	1	3
5	1207b1c879fcbbf15a2df9c8cfa299ab	1	0
5	7f0fcfe1a632c77fb54c2d99bf83a305	1	3
5	33ba174d17b3ce7ccc7039b9f023a8aa	2	1
5	ae406f05dee8f102caf95915b83e1ec7	2	3
5	e324ff177f0da719579980b4beb090e4	1	1
5	7407329ff1ef4fb80d234015cbf81b5e	2	3
5	4d96416c3c2bdf6e0e075979365d8fa9	1	1
5	235ef12ec57be5606c803317f10d461d	1	2
5	48999c4bf4720876a4c6e2d1d435173d	1	2
5	a9f49ed2aa5a527a44774f665ffec91e	1	3
5	9adf61b6370de67ccadaceb30a0fd2e1	1	3
5	792aa073d2c0b5a3d86471ccbce78ec6	1	3
5	fe6af7f40055f325fc1ca772583f809a	1	1
5	8ab3976b02114c9fb282ebb88865be47	1	0
5	f9be5628c8dbfff2207398416bd71c46	1	3
5	6b473de680b3728afdc2ec1e5581c63f	4	2
5	94ef04bc4493648cdba550727467f050	2	1
5	0b0a6ab474dc5e9a337a0fd57a61cb3e	1	2
5	4d7249a2419fbdedce1668169f6dc0ca	2	2
5	6d5f0c83fb070dab8a5e6a70fe2a8971	2	3
5	0be4e2a6d8a525b2bc8ea5294f670f8d	2	2
5	53f843bdfb1d2d5665b88c2492e6b2ff	1	3
5	f830e4ecd753ad1d6e0077fc409925bf	1	3
5	da4d83e1387c137ff177008646a75962	2	3
5	bf8ee5df9a30ab7f58abe52e8b9599c4	1	3
5	9a662b3ab766ff031e0d423776e2f834	1	3
5	5f5884dc79f42e53549f5d6af18387ec	1	2
5	aef9458476a6ef6ea8c28034a764f557	1	1
5	35ab740bc87c13065188b2149f631186	1	2
5	9e54a5df9d04b299930d34f8c2244636	1	3
5	2b3734b15fbd594d48f1d1407e1bd05f	2	3
5	7e092e4d377684a80ed60a314ef4af3c	1	2
5	22f238ae2145eb5b9de1cc707e113bdf	1	2
5	9148e7612346e6c30a84e8ca57822c54	1	2
5	926c57e108bb2033c550dd443221fcc9	1	0
5	c9b3438b50b1a7b760996dc403d4a70c	1	1
5	466e37d4ee658bcd6a87aa2402df980a	2	2
5	badd7b78dea83268ef30be2bbe51e0fa	2	3
5	dc775f20f0433170f0196f500528f302	2	2
5	27911cc4de4c2e94d2b3bd115a328797	1	2
5	89f4a3101c4a42312ea22f3b8416483d	1	3
5	02b4f7deae1b8e06ef1234543b4642a7	1	2
5	2044940350027a42b23882a437f406ee	2	3
5	d21a247fe1d40acf8b75fcafaef4e4c2	1	3
5	c9a1afe9d7e2996ad9b600f819ac1d02	1	3
5	639e00456976fe72feba4df1cf77952f	1	3
5	19185d72f1754a91e936ceb1604ded29	1	3
5	e47cd4ff4d9b3f3eb9426bc0f02f070e	1	0
5	9da3af41df6b7bcee3866dd4ec56a4d3	1	2
5	a3d0e598aeee8db32baf5a9a3b243604	1	1
5	d2aa21d97c23d03c408f81a7a461c210	1	2
5	43f457a260862f181c5697c1b12d13ad	2	2
5	b82bd3397fb05ce90f25a0a4731bbc7f	1	3
5	3a9818c6c490b5fcd4875a1f0a48c4ff	1	2
5	2b3e2e03b5a5f2679933c009b88adaf4	1	2
5	6fb246bf9dbd24a8e6688352aebb80e9	1	3
5	a0cb4bf1431e3f2be416e33dd528b026	1	1
5	f713c05cbd43d0407feb7ccce029615e	1	2
5	0b26eef7747d3bb8c435c8b71bb61398	1	1
5	adb6a329e834e062c77cdd145972d9f2	1	3
5	9e4ebd51a0fb6efff0052733274957c1	2	2
5	0a7785aab428fb8fd372bf1212de9eb1	1	3
5	e585c3e008625e3f7c6fb1506cc85570	1	1
5	0efc2c3ceb8ebe315d62fdc9fe94a2e0	1	3
5	c0bdcab204d7f3cfff215a1352e6c270	2	3
5	7d2d10fc42c727dc60ffe368204723e3	1	0
5	b8cc090cc55d4ae84d4c07d9156a0f19	1	3
5	9ba3b27c13093b0ecc1bb4c755eebcb9	2	3
5	2931f283658ffecdc8b65696a6d625ed	1	0
5	b6e82f92c54652be4de088a3d738749b	1	3
5	6de6266128c2ece041d957c925ba2d60	2	3
5	dc2eaebfe290acfd32e896c8b7be29b3	1	1
5	9e97e2e402df9ad602f70a9e8aafee52	1	2
5	fb38022af7da8974a9c5e26bd0e28c8a	1	3
5	6e974ccc8185a3c7fd7de2461acee695	2	2
5	58ac124206dd0d5bbbfe494d3523191b	1	2
5	fd4ff692492a5b4eb26fef0fe8e0735f	1	3
5	ea07459bb66c3cbdf74688f76230ae9c	1	0
5	e78df9064dde9e7136bd8b4304e0e829	1	0
5	6c70194f67e2765e0f581cf735b78b8a	2	3
5	f32bc99c10d811b0ff1f28e42317e4d7	1	2
5	bacec406ec5dad37045e314c3663e4ea	2	3
5	3bc881a071a3e17220004baf37d1402b	1	3
5	a673419de2421a5189337f875c523661	1	1
5	4d0be1e59f25e90fb91700f6aa1147c4	1	1
5	1c365d85f90425640d52225188f976f2	2	3
5	aacf6359c29975feb29a06eb07dfd529	2	3
5	ee8605da6053d0f3bb6efb35e5d4d945	1	3
5	c4258cab330eebfce19e15148e716f27	1	1
5	7c102a3faed07fa7e255362b8d3ac034	2	2
5	47456c6f2393960e10ec9345aa8abbcf	1	2
5	a692ca20f048e6b524080538e208a24b	1	3
5	2b58dd2f5d25459424faca76f751a058	1	3
5	b18dacd542d5fa36703df74eb7f46c25	1	1
5	a2ac55e3fe8eb4927748f0c0e59e4491	2	2
5	c5d1b571f672cabdfbafe1959e1ed909	1	2
5	694e20fbffd4a726ed2f096688917443	2	3
5	4477ead51361ef0a41594fcff7f5e1a0	1	3
5	b9a17f8d2be6f2ab531ccc036a36fcf9	1	3
5	4ff3a365cec01fb0318bed282ba2a27c	2	2
5	a017092bd058929adfe4b8c30b5f70a2	1	2
5	da3cdbd8c1a1ba70e8f419ab2c85861d	1	3
5	2b5cbb99ae38975f2de3ec95a62d8d95	1	3
5	3843149f3c87f408b480be7d0e62cba9	1	2
5	5f3f62636371cb912e2f70c48b180997	1	2
5	d528bf05ba19b30a6b91115e2183c51d	2	2
5	cfd8ec4a04b43ae8fb1eaf209642c247	2	3
5	35f97c6742c3f757a178a82eafc94240	1	3
5	6d0a46019a974451f90dca709d8e5037	1	1
5	026130176e9a3fc62e2b5da2298dbb82	1	2
