QuestionId	AnswerId	Score1	Score2
5	11452	4	0
5	12740	4	0
5	12286	0	2
5	12443	0	1
5	12448	4	0
5	11723	0	3
5	12635	3	0
5	12414	2	0
5	12665	1	0
5	11108	4	1
5	11058	2	0
5	11980	0	1
5	12225	0	0
5	11730	2	0
5	11904	4	0
5	12070	4	0
5	11448	3	0
5	12234	4	0
5	11045	4	0
5	12430	3	0
5	11639	0	1
5	12658	4	0
5	12135	3	0
5	11458	0	0
5	12519	0	0
5	12401	3	0
5	11119	0	0
5	11956	2	0
5	11449	3	0
5	12676	0	1
5	11013	4	0
5	11438	2	0
5	11009	4	0
5	11842	4	0
5	11309	4	0
5	12677	2	0
5	12279	4	0
5	11098	0	1
5	11450	0	0
5	11872	0	3
5	12127	4	0
5	11739	0	2
5	11554	0	1
5	12690	4	0
5	12074	2	0
5	11643	4	0
5	11050	4	0
5	11129	4	0
5	11935	2	0
5	12338	4	0
5	12064	0	1
5	12551	4	0
5	11139	4	0
5	11135	0	1
5	12272	4	0
5	11719	2	0
5	11360	0	0
5	11156	0	0
5	11748	3	0
5	12588	4	0
5	11314	4	0
5	12576	0	0
5	11617	4	0
5	12369	0	0
5	12021	0	1
5	11278	0	1
5	12737	4	0
5	12131	4	1
5	11819	0	3
5	12264	0	0
5	12003	4	0
5	12270	2	0
5	11903	0	2
5	12567	0	1
5	11408	4	0
5	11545	0	1
5	11186	4	0
5	12634	2	0
5	12175	3	0
5	12530	4	0
5	11983	0	0
5	11952	4	0
5	12367	4	0
5	11366	4	0
5	11246	4	0
5	12464	0	0
5	12110	0	0
5	11975	0	0
5	11751	4	0
5	11676	4	0
5	11367	4	1
5	12416	2	0
5	11312	4	0
5	11083	0	2
5	11169	0	0
5	11491	0	1
5	11552	2	0
5	11709	3	0
5	11193	4	0
5	11023	0	1
5	12450	4	0
5	11272	3	0
5	12144	0	3
5	11735	0	1
5	11241	3	0
5	12360	0	0
5	12474	4	0
5	12276	0	1
5	11430	4	0
5	11535	0	0
5	10974	2	0
5	11953	4	2
5	12644	2	0
5	11040	4	0
5	12686	3	0
5	11293	4	0
5	11352	4	0
5	11747	0	0
5	11542	0	1
5	11021	4	0
5	11591	4	0
5	12217	0	0
5	11906	2	0
5	11477	3	0
5	12049	4	0
5	11085	0	0
5	12117	4	0
5	11826	0	0
5	11077	4	0
5	12642	0	1
5	11276	0	0
5	12249	2	0
5	11753	4	0
5	11985	0	1
5	12587	2	0
5	12206	4	0
5	11460	4	0
5	12728	4	0
5	11327	4	0
5	11437	2	0
5	11949	0	0
5	12124	0	0
5	11120	4	0
5	11785	0	0
5	11609	2	0
5	12652	4	0
5	11376	0	1
5	12093	4	0
5	10975	0	1
5	11211	0	0
5	11118	2	1
5	12076	2	0
5	12566	2	0
5	12415	0	0
5	11467	0	1
5	12289	0	1
5	11390	4	0
5	11349	4	0
5	12194	4	1
5	11025	4	0
5	12452	4	0
5	11051	4	1
5	11255	4	0
5	12099	0	1
5	12014	4	0
5	12404	0	1
5	11891	0	1
5	12065	4	0
5	11743	2	1
5	11797	0	0
5	11803	0	0
5	11778	0	0
5	11568	0	0
5	12699	0	1
5	11932	4	0
5	12637	2	0
5	11479	4	0
5	12211	3	0
5	11335	2	0
5	12378	4	1
5	11321	0	1
5	11194	4	1
5	11117	4	0
5	12267	0	0
5	11774	4	0
5	12701	4	0
5	11689	0	0
5	10996	0	2
5	11406	0	1
5	12195	0	0
5	11149	0	0
5	11901	0	0
5	10994	0	0
5	12259	4	0
5	11067	2	0
5	11323	4	0
5	12089	2	0
5	12408	2	0
5	11575	4	0
5	12161	4	0
5	11504	0	1
5	11687	0	1
5	12305	0	0
5	11724	0	2
5	11423	0	0
5	11679	4	0
5	12428	0	1
5	11982	2	0
5	11851	4	0
5	12052	0	0
5	12659	4	0
5	11974	0	1
5	11221	4	0
5	11852	0	0
5	12377	0	0
5	11333	0	1
5	11442	4	0
5	11548	0	1
5	11472	4	0
5	12596	2	0
5	11523	4	0
5	11768	0	1
5	12673	0	1
5	12297	4	0
5	11634	0	1
5	12237	0	0
5	12307	4	0
5	11354	0	0
5	12151	4	0
5	12710	2	0
5	11101	4	0
5	12508	4	0
5	12501	4	0
5	11664	0	0
5	11480	0	1
5	11433	4	1
5	11223	4	0
5	11879	0	1
5	11539	4	0
5	12073	4	0
5	12138	0	1
5	12739	0	1
5	12355	3	0
5	11185	0	1
5	12253	4	0
5	11092	4	0
5	11217	0	1
5	12606	0	0
5	12490	4	0
5	11669	0	0
5	12403	4	0
5	11103	0	2
5	12263	0	0
5	10998	0	0
5	11022	3	0
5	12698	2	0
5	12471	4	0
5	11645	0	0
5	11813	2	0
5	11654	4	0
5	11543	0	1
5	11267	2	0
5	11069	0	0
5	11758	4	0
5	11712	3	0
5	12687	4	1
5	12363	4	0
5	12331	2	0
5	12399	0	2
5	11555	0	1
5	11839	0	2
5	10991	0	0
5	11728	4	0
5	12039	2	0
5	11271	4	0
5	12271	4	0
5	11028	2	0
5	11334	4	0
5	12204	0	0
5	12374	4	0
5	12703	4	0
5	12278	2	0
5	12595	4	0
5	11989	4	1
5	12057	4	0
5	11064	2	0
5	12691	2	0
5	11924	0	0
5	12081	4	0
5	12197	4	0
5	11027	3	0
5	11167	4	0
5	12283	4	0
5	12136	4	0
5	12446	0	0
5	12368	2	0
5	11520	2	0
5	12496	4	0
5	12651	0	1
5	12732	4	0
5	11655	0	0
5	12548	4	0
5	12265	4	0
5	11094	3	0
5	12239	0	0
5	12436	0	2
5	12660	2	0
5	11670	4	1
5	12187	2	0
5	11682	0	3
5	12090	2	0
5	12096	0	0
5	11521	4	0
5	12750	4	0
5	11965	0	0
5	12624	4	0
5	11526	0	1
5	12219	4	0
5	11522	0	0
5	11895	4	0
5	11848	4	1
5	12719	0	0
5	11456	4	0
5	11368	0	2
5	11760	4	0
5	11562	0	0
5	11248	4	0
5	11329	4	0
5	11846	0	3
5	12564	4	0
5	10980	2	0
5	10979	0	1
5	11921	3	0
5	11805	0	0
5	11610	0	2
5	11170	4	0
5	11030	2	0
5	12469	4	0
5	11453	0	0
5	11031	0	0
5	11301	4	0
5	12251	0	0
5	11692	0	0
5	12214	3	0
5	12536	4	0
5	11002	4	0
5	12390	2	0
5	12013	4	0
5	12720	0	1
5	11294	0	0
5	12453	2	0
5	11371	2	0
5	11873	4	0
5	12528	4	0
5	12015	0	0
5	11405	4	0
5	12579	0	1
5	11701	4	0
5	11647	4	0
5	12200	2	0
5	11052	0	1
5	10983	2	0
5	12534	2	0
5	11547	3	0
5	11888	2	0
5	12145	0	0
5	12295	4	0
5	11746	0	0
5	11513	0	1
5	12424	4	0
5	11531	4	0
5	11557	0	0
5	12180	4	0
5	12723	0	0
5	11922	0	0
5	11189	4	0
5	12734	4	1
5	12303	4	0
5	11899	2	0
5	12102	4	0
5	12026	4	0
5	11187	0	1
5	11605	4	0
5	11607	4	1
5	11287	3	0
5	12628	2	0
5	12340	0	0
5	12300	2	0
5	11404	2	0
5	11632	4	0
5	11107	4	0
5	11353	4	0
5	11454	0	0
5	12244	0	1
5	11328	4	1
5	11971	0	2
5	12459	1	0
5	11943	0	0
5	11705	4	0
5	12098	0	1
5	11199	2	0
5	12463	4	0
5	11524	4	1
5	12329	0	3
5	12072	0	1
5	12133	4	0
5	11325	0	0
5	11400	0	1
5	11551	2	0
5	12158	0	0
5	11731	0	2
5	12310	0	0
5	12502	0	0
5	11455	0	1
5	12717	4	0
5	12745	2	0
5	12010	4	0
5	12447	4	1
5	11910	4	1
5	12397	4	0
5	12457	4	1
5	11296	2	1
5	12222	4	0
5	11331	4	0
5	11511	4	1
5	11836	4	0
5	11084	2	0
5	12605	0	1
5	11389	4	0
5	12009	4	0
5	11182	4	0
5	12470	0	0
5	11035	2	1
5	11621	0	1
5	11844	2	0
5	12394	0	3
5	11509	4	0
5	12266	4	0
5	11972	0	1
5	12544	4	0
5	12760	2	0
5	11362	0	0
5	11911	4	0
5	10990	0	0
5	11799	0	0
5	11684	0	0
5	11386	0	1
5	11180	4	0
5	12405	0	0
5	11627	0	0
5	12568	3	0
5	11007	0	0
5	12543	0	1
5	11483	0	0
5	11206	0	0
5	12212	4	0
5	11530	4	0
5	11937	2	1
5	11214	0	1
5	12037	0	0
5	12313	4	0
5	12036	4	0
5	11074	4	0
5	12539	0	1
5	12479	0	0
5	11431	4	0
5	11134	4	1
5	12713	4	0
5	12484	4	0
5	11336	2	0
5	12545	4	0
5	11673	2	1
5	11148	0	2
5	10986	0	0
5	11237	0	0
5	11708	4	0
5	11131	4	0
5	12120	2	0
5	11927	0	0
5	12385	0	0
5	11428	4	0
5	11220	4	0
5	11494	4	0
5	12047	0	1
5	11053	4	0
5	12174	4	0
5	11375	0	2
5	12298	2	0
5	11212	4	1
5	11059	4	1
5	11152	0	0
5	12012	4	0
5	12060	0	0
5	11136	0	0
5	12140	0	1
5	12513	0	1
5	12708	2	0
5	12715	4	0
5	12280	2	0
5	12006	0	1
5	12592	0	0
5	11229	4	0
5	12384	0	0
5	12040	4	0
5	11686	4	0
5	11588	4	0
5	12296	4	0
5	12215	2	0
5	11663	4	0
5	12321	0	0
5	11065	4	0
5	11917	2	0
5	11900	4	0
5	11275	4	0
5	12636	4	0
5	12019	4	0
5	11282	0	0
5	12373	3	0
5	11130	4	0
