QuestionId	Answer	AnswerId	Score1	Score2
6	A team of legislators and lawyers	96eacdad-5a6b-4381-8d77-ca29d60aecbb	4	0
6	The President makes federal laws in the US	3a539603-b569-4e5e-967c-28977e1a21ab	2	1
6	The Supreme Court creates the federal laws in the US	54a5c57d-5215-4812-98e4-8035a78b3aa7	2	0
7	The number of Representatives in the House of Representatives is assigned based on population size. Therefore, states with larger populations have more Representatives than smaller states.	05e319df-a55e-4db4-939d-8f1ce086f4df	4	4
7	States with larger populations are given more Representatives in the House of Representatives because they represent a larger demographic and need more people to adequately represent their constituents.	1196cc15-0b4c-4afa-b02e-dc217874a412	4	4
7	Different states have different amounts of Representatives because some states have bigger populations	d66d8d99-30a1-458e-9aff-2239907bec4e	3	3
7	States with larger populations have more Representatives than other states so each state can have a fair representation in Congress	47a7cdd7-b9a0-40b3-acce-e7eb57d7fb08	-1	4
7	States with more people usually have more Representatives since each state is allocated a certain number of Representatives based on its population.	3b83086a-3180-4e47-9551-76c4f0707f5c	-1	4
7	States with larger populations get more Representatives in Congress because they need to represent their citizens better.	004d0444-8d47-4757-9d3d-5081cdedbb75	-1	4
7	Some states have more population than others, so they need more representatives to properly represent their citizens.	a4b8e6d0-8ef0-40f9-b7e0-5c4d97f0972d	4	4
7	States with more political power get more representatives in Congress than those with less.	a25429a4-96fd-49b0-9bb3-d1d65c541f76	3	0
7	Some states have more Representatives than other states because they have larger populations, as the number of Representatives for each state is determined by population size.	febeff80-8b67-46d2-a794-1ac853a52f9c	4	4
7	States with more people get more Representatives to ensure that their residents have equal representation in Congress.	25e50781-384e-4d45-9bde-9c6260a1de44	4	4
7	Some states have more people living in them than other states, so they are given more Representatives to better represent their population	a27e6597-82e8-4054-9ef8-0b91ef82776a	4	4
7	Different states have different laws and regulations which result in a larger or smaller Representative count	5f7b2bd7-1023-4fbf-b08c-4faf5b03079b	3	0
7	Because they have more people living in them	726b21b7-dc3d-4940-9066-0efa36e4f5a9	2	0
7	Because the state government decides how many representatives it should have	ba19ee07-146a-4f56-bff7-f2ee71e5e46d	2	0
8	The Speaker of the House of Representatives becomes President	236f7ba7-d40d-49c6-8bd0-0e99b574d0cd	4	4
8	If the Speaker is unable to serve, the President pro tempore of the Senate takes office	c1fe6bff-573d-42a9-9c94-24b3961a8ab8	4	4
8	The Speaker of the House of Representatives becomes President.	f85ed62e-0c9b-40eb-b1f8-d7a3755f2fb9	3	4
8	The Secretary of State will become President	e40ea81d-27a5-4a1a-9968-1b2c9d285ad1	0	0
8	The Speaker of the House becomes President	0d8c5ebe-296b-44ff-ae58-d51314328468	3	4
8	The VicePresident becomes President	a81051d7-f506-4500-a8e1-50856907ec5f	2	0
8	The Speaker of the House of Representatives becomes President	3847a0ea-ca5e-43f2-adad-15bcc81842fb	4	4
8	The Chief Justice of the Supreme Court becomes President	793fc4e0-e56b-472e-aef9-8a188b503d9f	4	0
8	The Speaker of the House of Representatives will become President.	67fc07d8-6cda-45bc-b11f-20d560cf5278	4	4
8	The leader of the Senate will take over the role of President.	f5e9ad4a-f804-459b-80a7-d04d2d3d0863	4	0
8	The Speaker of the House of Representatives becomes President.	edb8e4c6-fed2-44b8-a60c-6fe8a042e81c	4	4
8	The Senate Pro Tempore succeeds the President.	0c0271e8-4595-4691-92ef-7104a1ac7f18	4	0
8	The Prime Minister of the United States	22ca4d33-d896-4626-b303-e33dec27282e	0	0
8	The Speaker of the House of Representatives	35cdd39c-63d1-49ff-8b6a-8ad2de63b2c6	0	4
9	One reason the original colonists came to America was for economic opportunity, such as access to resources like land and minerals	888625d7-1763-4ca0-b6a8-9fd54239e7a7	4	4
9	The colonizers sought religious freedom, desiring to practice their own beliefs without persecution	a17d15a1-2e13-4637-a7b1-f19e6cdeaea4	3	4
9	The original colonists came to America for religious freedom and to find new sources of wealth.	6895aab3-2f8f-4d83-b8b9-b32db738daf9	-1	3
9	The original colonists came to America in order to start a new life and get away from the laws of their homeland.	585ccda1-aa3c-4e38-8e91-37f0c640e9f3	4	3
9	The original colonists wanted to start a new life and gain religious freedom.	ae8bba12-8046-4749-83b3-149c3327b64b	4	2
9	The original colonists wanted to find gold and become rich.	8e64f09d-0830-44c3-b3d2-1c0d6070b55b	2	0
9	The original colonists came to America in search of religious freedom.	4deb0a36-8120-4039-b310-c4ff3858147c	4	2
9	The original colonists came to America to gain wealth and economic opportunity.	372db067-65f1-4c1e-896d-7b89bbfdb92e	4	2
9	To start a new life and gain financial stability	25864473-56c6-4673-89cb-ef8ce7c7a539	4	1
9	To escape religious persecution in Europe	8539f046-6ea1-4d0b-8715-38a14a7f7e34	4	4
9	The original colonists came to America in search of religious freedom.	08f0aeaa-afc4-4c2a-99a5-ca4447c01ab8	4	2
9	The original colonists came to America in pursuit of financial opportunity.	5b8b0cfa-1670-4503-8547-71686d7ca02d	3	2
9	The colonists wanted to establish a new society where they could practice their religion freely.	315c25d3-ca79-4c89-8241-c7f788349f52	0	4
9	The original colonists wanted to explore the continent and experience its resources.	28f12852-0893-4980-8fd6-2dddbd07a468	0	1
10	Because there were 13 original colonies of the United States of America.	3dfe51c0-34f9-444d-86e7-2c0835263a26	4	4
10	The flag has 13 stripes to represent the 13 colonies that became the first states in the Union.	a0982ed6-0d39-48ef-8aa2-efc4dd0c13be	4	4
10	The flag has 13 stripes to represent the original 13 colonies that formed the United States,	57ea68a1-969e-40f5-b0f7-2e9776ea12af	4	4
10	The stripes symbolize the help given from other countries for the independence of the US,	cce3306b-e9a5-46e6-b0d0-b1d06de051f1	-1	0
10	The flag has thirteen stripes to represent the original thirteen colonies that declared independence from Britain.	b40e1036-9ebd-40ec-8085-62f0829091b9	4	4
10	The flag has thirteen stripes to symbolise the United States' freedom.	9becaa62-fde1-4843-872f-43d557f6d2ea	3	4
10	The 13 stripes represent the 13 original colonies of the United States	ef853d77-d36c-4a3e-87f2-35a3e4a886d6	4	4
10	The 13 stripes represent the number of countries that make up the United States of America	221fe8fe-9fb0-48d0-8b1e-c32216644ff1	3	0
10	The 13 stripes represent the original 13 colonies of the United States that declared independence in 1776	0728e9a8-d026-4a40-a6af-ccaacf0ef2b2	4	4
10	The flag has 13 stripes to signify the unity of the United States, with one stripe for each state in the union	09d980a8-fe22-4dfc-a60c-6c7be7d259ff	4	4
10	To represent the original 13 colonies of the United States	b6c9f730-dda4-4991-a054-cfcfc0668a8e	4	4
10	It's just a design choice	8c9b032e-b491-4390-af33-4391cbd8e80c	0	0
10	The flag has 13 stripes to represent the 13 British colonies that declared independence from Britain in 1776	c7ea7c20-eef5-4d35-a7b6-a7fab75fbb3e	4	4
10	The flag has 13 stripes because it symbolizes the original 13 colonies of the United States	815393ec-c3ca-4c45-97e2-279c32c7eeb8	4	4
