QuestionId	AnswerId	Score1	Score2
5	11452	3	0
5	12740	1	0
5	12286	3	2
5	12443	3	1
5	12448	4	0
5	11723	1	3
5	12635	3	0
5	12414	1	0
5	12665	2	0
5	11108	4	1
5	11058	4	0
5	11980	1	1
5	12225	1	0
5	11730	1	0
5	11904	4	0
5	12070	4	0
5	11448	4	0
5	12234	3	0
5	11045	3	0
5	12430	3	0
5	11639	1	1
5	12658	4	0
5	12135	3	0
5	11458	1	0
5	12519	3	0
5	12401	4	0
5	11119	3	0
5	11956	4	0
5	11449	3	0
5	12676	1	1
5	11013	3	0
5	11438	1	0
5	11009	4	0
5	11842	4	0
5	11309	4	0
5	12677	1	0
5	12279	1	0
5	11098	1	1
5	11450	1	0
5	11872	2	3
5	12127	1	0
5	11739	1	2
5	11554	1	1
5	12690	1	0
5	12074	1	0
5	11643	1	0
5	11050	4	0
5	11129	1	0
5	11935	1	0
5	12338	1	0
5	12064	1	1
5	12551	1	0
5	11139	3	0
5	11135	1	1
5	12272	4	0
5	11719	4	0
5	11360	1	0
5	11156	1	0
5	11748	3	0
5	12588	4	0
5	11314	4	0
5	12576	1	0
5	11617	1	0
5	12369	1	0
5	12021	1	1
5	11278	1	1
5	12737	4	0
5	12131	1	1
5	11819	0	3
5	12264	1	0
5	12003	1	0
5	12270	3	0
5	11903	1	2
5	12567	3	1
5	11408	1	0
5	11545	1	1
5	11186	3	0
5	12634	1	0
5	12175	3	0
5	12530	4	0
5	11983	1	0
5	11952	1	0
5	12367	4	0
5	11366	1	0
5	11246	4	0
5	12464	1	0
5	12110	1	0
5	11975	1	0
5	11751	4	0
5	11676	4	0
5	11367	1	1
5	12416	4	0
5	11312	4	0
5	11083	1	2
5	11169	1	0
5	11491	1	1
5	11552	1	0
5	11709	3	0
5	11193	1	0
5	11023	1	1
5	12450	4	0
5	11272	3	0
5	12144	1	3
5	11735	1	1
5	11241	3	0
5	12360	1	0
5	12474	4	0
5	12276	1	1
5	11430	4	0
5	11535	1	0
5	10974	4	0
5	11953	3	2
5	12644	4	0
5	11040	1	0
5	12686	3	0
5	11293	3	0
5	11352	4	0
5	11747	1	0
5	11542	3	1
5	11021	3	0
5	11591	1	0
5	12217	1	0
5	11906	4	0
5	11477	4	0
5	12049	1	0
5	11085	1	0
5	12117	4	0
5	11826	1	0
5	11077	1	0
5	12642	1	1
5	11276	1	0
5	12249	1	0
5	11753	4	0
5	11985	1	1
5	12587	4	0
5	12206	4	0
5	11460	4	0
5	12728	4	0
5	11327	3	0
5	11437	1	0
5	11949	1	0
5	12124	1	0
5	11120	4	0
5	11785	1	0
5	11609	1	0
5	12652	3	0
5	11376	1	1
5	12093	3	0
5	10975	1	1
5	11211	1	0
5	11118	1	1
5	12076	4	0
5	12566	1	0
5	12415	1	0
5	11467	1	1
5	12289	1	1
5	11390	4	0
5	11349	1	0
5	12194	1	1
5	11025	1	0
5	12452	4	0
5	11051	1	1
5	11255	4	0
5	12099	1	1
5	12014	4	0
5	12404	1	1
5	11891	2	1
5	12065	1	0
5	11743	1	1
5	11797	2	0
5	11803	1	0
5	11778	1	0
5	11568	1	0
5	12699	1	1
5	11932	4	0
5	12637	1	0
5	11479	1	0
5	12211	3	0
5	11335	4	0
5	12378	1	1
5	11321	1	1
5	11194	1	1
5	11117	3	0
5	12267	1	0
5	11774	3	0
5	12701	1	0
5	11689	3	0
5	10996	1	2
5	11406	3	1
5	12195	3	0
5	11149	1	0
5	11901	1	0
5	10994	1	0
5	12259	1	0
5	11067	4	0
5	11323	1	0
5	12089	1	0
5	12408	1	0
5	11575	4	0
5	12161	4	0
5	11504	1	1
5	11687	1	1
5	12305	1	0
5	11724	3	2
5	11423	1	0
5	11679	4	0
5	12428	1	1
5	11982	4	0
5	11851	4	0
5	12052	1	0
5	12659	4	0
5	11974	1	1
5	11221	4	0
5	11852	1	0
5	12377	1	0
5	11333	1	1
5	11442	4	0
5	11548	1	1
5	11472	4	0
5	12596	4	0
5	11523	1	0
5	11768	1	1
5	12673	1	1
5	12297	1	0
5	11634	1	1
5	12237	3	0
5	12307	4	0
5	11354	1	0
5	12151	4	0
5	12710	1	0
5	11101	4	0
5	12508	1	0
5	12501	3	0
5	11664	1	0
5	11480	1	1
5	11433	3	1
5	11223	4	0
5	11879	3	1
5	11539	4	0
5	12073	3	0
5	12138	0	1
5	12739	1	1
5	12355	4	0
5	11185	1	1
5	12253	4	0
5	11092	4	0
5	11217	1	1
5	12606	1	0
5	12490	3	0
5	11669	1	0
5	12403	4	0
5	11103	1	2
5	12263	1	0
5	10998	1	0
5	11022	4	0
5	12698	1	0
5	12471	3	0
5	11645	1	0
5	11813	4	0
5	11654	4	0
5	11543	1	1
5	11267	4	0
5	11069	1	0
5	11758	1	0
5	11712	4	0
5	12687	1	1
5	12363	1	0
5	12331	1	0
5	12399	1	2
5	11555	1	1
5	11839	1	2
5	10991	3	0
5	11728	1	0
5	12039	4	0
5	11271	4	0
5	12271	4	0
5	11028	1	0
5	11334	4	0
5	12204	2	0
5	12374	3	0
5	12703	4	0
5	12278	1	0
5	12595	1	0
5	11989	3	1
5	12057	4	0
5	11064	1	0
5	12691	1	0
5	11924	1	0
5	12081	4	0
5	12197	4	0
5	11027	4	0
5	11167	2	0
5	12283	4	0
5	12136	4	0
5	12446	1	0
5	12368	4	0
5	11520	1	0
5	12496	4	0
5	12651	1	1
5	12732	4	0
5	11655	1	0
5	12548	4	0
5	12265	4	0
5	11094	3	0
5	12239	1	0
5	12436	1	2
5	12660	4	0
5	11670	4	1
5	12187	1	0
5	11682	1	3
5	12090	1	0
5	12096	1	0
5	11521	4	0
5	12750	4	0
5	11965	3	0
5	12624	3	0
5	11526	1	1
5	12219	1	0
5	11522	1	0
5	11895	4	0
5	11848	4	1
5	12719	0	0
5	11456	4	0
5	11368	1	2
5	11760	1	0
5	11562	1	0
5	11248	4	0
5	11329	1	0
5	11846	1	3
5	12564	4	0
5	10980	4	0
5	10979	3	1
5	11921	3	0
5	11805	3	0
5	11610	1	2
5	11170	4	0
5	11030	4	0
5	12469	4	0
5	11453	1	0
5	11031	1	0
5	11301	1	0
5	12251	3	0
5	11692	0	0
5	12214	3	0
5	12536	3	0
5	11002	4	0
5	12390	4	0
5	12013	1	0
5	12720	1	1
5	11294	1	0
5	12453	3	0
5	11371	4	0
5	11873	4	0
5	12528	4	0
5	12015	1	0
5	11405	3	0
5	12579	1	1
5	11701	1	0
5	11647	1	0
5	12200	1	0
5	11052	1	1
5	10983	4	0
5	12534	4	0
5	11547	4	0
5	11888	4	0
5	12145	2	0
5	12295	4	0
5	11746	1	0
5	11513	1	1
5	12424	3	0
5	11531	1	0
5	11557	3	0
5	12180	4	0
5	12723	1	0
5	11922	1	0
5	11189	4	0
5	12734	1	1
5	12303	3	0
5	11899	4	0
5	12102	3	0
5	12026	1	0
5	11187	1	1
5	11605	4	0
5	11607	3	1
5	11287	2	0
5	12628	4	0
5	12340	1	0
5	12300	4	0
5	11404	4	0
5	11632	4	0
5	11107	4	0
5	11353	1	0
5	11454	1	0
5	12244	1	1
5	11328	3	1
5	11971	1	2
5	12459	2	0
5	11943	1	0
5	11705	1	0
5	12098	1	1
5	11199	4	0
5	12463	4	0
5	11524	4	1
5	12329	1	3
5	12072	3	1
5	12133	1	0
5	11325	1	0
5	11400	1	1
5	11551	4	0
5	12158	1	0
5	11731	1	2
5	12310	1	0
5	12502	3	0
5	11455	1	1
5	12717	4	0
5	12745	4	0
5	12010	4	0
5	12447	1	1
5	11910	1	1
5	12397	4	0
5	12457	4	1
5	11296	2	1
5	12222	4	0
5	11331	4	0
5	11511	4	1
5	11836	3	0
5	11084	1	0
5	12605	1	1
5	11389	4	0
5	12009	4	0
5	11182	1	0
5	12470	1	0
5	11035	1	1
5	11621	3	1
5	11844	4	0
5	12394	1	3
5	11509	3	0
5	12266	4	0
5	11972	1	1
5	12544	4	0
5	12760	1	0
5	11362	1	0
5	11911	4	0
5	10990	1	0
5	11799	1	0
5	11684	1	0
5	11386	1	1
5	11180	4	0
5	12405	1	0
5	11627	1	0
5	12568	2	0
5	11007	1	0
5	12543	1	1
5	11483	1	0
5	11206	1	0
5	12212	1	0
5	11530	4	0
5	11937	1	1
5	11214	1	1
5	12037	3	0
5	12313	4	0
5	12036	3	0
5	11074	4	0
5	12539	3	1
5	12479	1	0
5	11431	4	0
5	11134	3	1
5	12713	4	0
5	12484	4	0
5	11336	1	0
5	12545	3	0
5	11673	1	1
5	11148	1	2
5	10986	4	0
5	11237	3	0
5	11708	1	0
5	11131	3	0
5	12120	1	0
5	11927	1	0
5	12385	3	0
5	11428	4	0
5	11220	4	0
5	11494	4	0
5	12047	3	1
5	11053	4	0
5	12174	4	0
5	11375	1	2
5	12298	1	0
5	11212	1	1
5	11059	1	1
5	11152	1	0
5	12012	4	0
5	12060	1	0
5	11136	3	0
5	12140	3	1
5	12513	1	1
5	12708	1	0
5	12715	4	0
5	12280	1	0
5	12006	1	1
5	12592	1	0
5	11229	1	0
5	12384	1	0
5	12040	1	0
5	11686	4	0
5	11588	1	0
5	12296	4	0
5	12215	1	0
5	11663	1	0
5	12321	1	0
5	11065	4	0
5	11917	4	0
5	11900	1	0
5	11275	4	0
5	12636	4	0
5	12019	1	0
5	11282	0	0
5	12373	3	0
5	11130	4	0
