QuestionId	Answer	AnswerId	Score1	Score2
MS_43a	The marbles are not same weight.	MS.43a.566.1		1.0
MS_43a	Different sized marbles.	MS.43a.592.1		1.0
MS_43a	Different sizes of marbles.	MS.43a.594.1		1.0
MS_43a	Marbles can weigh different. Different mass.	MS.43a.598.1		2.0
MS_43a	The marbles have different mass.	MS.43a.599.1		1.0
MS_43a	Marbles in Bee's group is bigger.	MS.43a.600.1		1.0
MS_43a	The apples are different sizes.	MS.43a.607.1		1.0
MS_43a	They do not have the same number.	MS.43a.609.1		0.0
MS_43a	Because Jin's group has less marbles and Bee's group had more marbles.	MS.43a.293.1		0.0
MS_43a	I think you put 34 marbles to put the same sizes.	MS.43a.435.1		0.0
MS_43a	He could get a different apple.	MS.43a.498.1		0.0
MS_43a	They forgot to do some things before they balance.	MS.43a.569.1		0.0
MS_43b	They could use grams to weigh them.	MS.43b.103.1		2.0
MS_43b	Use mass pieces.	MS.43b.115.1		0.0
MS_43b	They could both use the metric unit grams.	MS.43b.116.1		2.0
MS_43b	They should use the same marbles.	MS.43b.118.1		0.0
MS_43b	They should use the same marbles.	MS.43b.136.1		0.0
MS_43b	Use little marbles.	MS.43b.147.1		0.0
MS_43b	They could redo it to see if they weighed the right mass.	MS.43b.171.1		0.0
MS_43b	Use gram or standard unit of measurement.	MS.43b.180.1		2.0
MS_43b	They should use grams instead.	MS.43b.183.1		2.0
MS_43b	They should use a standard unit.	MS.43b.276.1		2.0
MS_43b	Use a standard unit like grams.	MS.43b.278.1		2.0
MS_43b	Because they weighed different but the same answer.	MS.43b.286.1		0.0
MS_43b	If Jin's and Bee's groups can use a balance beam.	MS.43b.293.1		0.0
MS_43b	Always use grams to know who much it weighs.	MS.43b.315.1		2.0
MS_43b	They should use a standard measurement to weigh the apple.	MS.43b.317.1		2.0
MS_43b	They can use grams.	MS.43b.324.1		2.0
MS_43b	Use the same stuff.	MS.43b.349.1		0.0
MS_43b	Weighed the apple again.	MS.43b.359.1		0.0
MS_43b	Zero out the balance.	MS.43b.381.1		0.0
MS_43b	Use a standard like a gram.	MS.43b.391.1		2.0
MS_43b	Get the same size apples.	MS.43b.396.1		0.0
MS_43b	To use a ruler to see if the 2 apples are different.	MS.43b.426.1		0.0
MS_43b	Use same sized marbles.	MS.43b.452.1		0.0
MS_43b	I think they both did it wrong because we measured it and it was 150.	MS.43b.488.1		0.0
MS_43b	They could weigh it.	MS.43b.498.1		0.0
MS_43b	They should be with a balance.	MS.43b.501.1		0.0
MS_43b	Maybe because the marbles are different sizes.	MS.43b.504.1		0.0
MS_43b	Use grams, use standard.	MS.43b.521.1		2.0
MS_43b	Use a standard, grams.	MS.43b.533.1		2.0
MS_43b	They should use grams to weigh the apple.	MS.43b.566.1		2.0
MS_43b	Use same size marbles.	MS.43b.592.1		0.0
MS_43b	Use the same marbles.	MS.43b.594.1		0.0
MS_43b	Use mass pieces.	MS.43b.599.1		0.0
MS_43b	Get the same size.	MS.43b.600.1		0.0
MS_43b	One group could use an apple then when they are done the other group could use it.	MS.43b.607.1		0.0
MS_43b	They should zero their balances.	MS.43b.143.1		0.0
MS_43b	Get the same marbles.	MS.43b.174.1		0.0
MS_43b	They should zero it out before they put the apple in.	MS.43b.417.1		0.0
MS_43b	Use grams.	MS.43b.532.1		2.0
VB_15a	Where she threw the ball.	VB.15a.381.1		2.0
VB_15a	Where you throw the ball from.	VB.15a.384.1		2.0
VB_15a	Throwing the ball from the same line.	VB.15a.388.1		2.0
VB_15a	The size, mass, and whether or not they take a running start, stay in front of the line or 2 step start.	VB.15a.397.1		0.0
VB_15a	Where they throw their ball from.	VB.15a.399.1		2.0
VB_15a	They controlled where they throw their ball.	VB.15a.401.1		2.0
VB_15a	Where they threw.	VB.15a.404.1		2.0
VB_15a	That they all threw their ball at the same place.	VB.15a.416.1		2.0
VB_15a	The girls controlled the basketball and baseball. Also a football.	VB.15a.419.1		0.0
VB_15a	They all used a ball.	VB.15a.423.1		0.0
VB_15a	Where they let go of the ball.	VB.15a.429.1		2.0
VB_15a	How far the balls went in the field.	VB.15a.432.1		0.0
VB_15a	They had to throw at a line.	VB.15a.440.1		2.0
VB_15a	They all threw the ball at the line.	VB.15a.444.1		2.0
VB_15a	Where they threw it from.	VB.15a.452.1		2.0
VB_15a	Where they threw their ball from.	VB.15a.458.1		2.0
VB_15a	The variable the girls controlled was the way they threw the ball.	VB.15a.466.1		0.0
VB_15a	They controlled the line.	VB.15a.471.1		2.0
VB_15a	Where the place they had to throw the ball from.	VB.15a.483.1		2.0
VB_15a	The controlled the line where they were going to throw the ball.	VB.15a.489.1		2.0
VB_15a	Throwing the ball.	VB.15a.496.1		0.0
VB_15a	The balls.	VB.15a.501.1		0.0
VB_15a	She controlled her energy to throw more.	VB.15a.503.1		0.0
VB_15a	How they stood in the line, and how far they are.	VB.15a.511.1		2.0
VB_15a	The line.	VB.15a.523.1		2.0
VB_15a	They threw the balls.	VB.15a.525.1		0.0
VB_15a	They all threw the ball at the line.	VB.15a.530.1		2.0
VB_15a	The way they stand at the line.	VB.15a.535.1		2.0
VB_15a	How far the ball goes behind the line.	VB.15a.537.1		0.0
VB_15a	How high it will go.	VB.15a.545.1		0.0
VB_15a	Staying at the line.	VB.15a.626.1		2.0
VB_15a	Kinds of balls.	VB.15a.628.1		0.0
VB_15a	The line.	VB.15a.632.1		2.0
VB_15a	The lines.	VB.15a.634.1		2.0
VB_15a	Where they threw the ball.	VB.15a.638.1		2.0
VB_15a	They controlled where they let the ball go.	VB.15a.394.1		0.0
VB_15a	The same spot to throw the ball.	VB.15a.407.1		1.0
VB_15a	Their strength.	VB.15a.495.1		0.0
VB_15a	They all start in the line.	VB.15a.539.1		1.0
VB_15b	No one had the same ball and threw the ball differently.	VB.15b.381.1		2.0
VB_15b	One variable that should be controlled is the ball, everyone should use the same ball. Another is if you should get a running start.	VB.15b.384.1		2.0
VB_15b	The type of ball they use how they got to the point of where they were supposed to throw the ball.	VB.15b.384b.1		2.0
VB_15b	Size of ball because they all should have used the same ball, where to start they should have all stood in the same spot.	VB.15b.394.1		2.0
VB_15b	If they get a running start and if they had the same ball or not.	VB.15b.399.1		2.0
VB_15b	They do not use the same kind of ball and they get different speeds.	VB.15b.404.1		1.0
VB_15b	The same kind of balls. Having a running start.	VB.15b.407.1		1.0
VB_15b	One is they all have different balls. 2 is they have some bigger which makes them go not as far as distance as the smaller ones which go farther.	VB.15b.416.1		1.0
VB_15b	They did not control the size, and they did not control the type of ball they used.	VB.15b.423.1		1.0
VB_15b	The first variable they did not control is the different kind of ball. The second is the speed they went to get to the line.	VB.15b.429.1		2.0
VB_15b	They do not have the same amount of weight. And not have the same ball. And they run and step. They need to run or step.	VB.15b.432.1		2.0
VB_15b	The balls all need to be the same. And they all need to stand and throw.	VB.15b.440.1		2.0
VB_15b	Throwing at the line and using the same ball.	VB.15b.448.1		1.0
VB_15b	How far they throw the balls and the kind of balls that bring are 2 uncontrolled variables.	VB.15b.452.1		1.0
VB_15b	The variable that was not controlled was that they just brought any ball and made a line and threw it.	VB.15b.458.1		2.0
VB_15b	How they start and what ball they use.	VB.15b.462.1		2.0
VB_15b	2 variables that are not controlled in the contest were the amount of steps and what ball they are going to use.	VB.15b.466.1		2.0
VB_15b	They all brought different balls. They all started at different starting points.	VB.15b.477.1		1.0
VB_15b	One of the variables is the type of ball. And the second one is how many steps they took during the time when they were throwing balls.	VB.15b.481.1		2.0
VB_15b	What kind of ball you use, and how you throw it.	VB.15b.483.1		1.0
VB_15b	One variable they did not control was that Rachael ran. The other one is that the other 2 girls walked.	VB.15b.489.1		2.0
VB_15b	That they get different lines.	VB.15b.495.1		0.0
VB_15b	That their balls are different.	VB.15b.497.1		1.0
VB_15b	Ball flying in air.	VB.15b.501.1		0.0
VB_15b	When they did not throw the ball the same. When they did not do the same starting position.	VB.15b.506.1		1.0
VB_15b	How they all threw balls. They all should do the same position.	VB.15b.511.1		1.0
VB_15b	The balls and how they held the ball.	VB.15b.523.1		2.0
VB_15b	Rachael had a running start and Ling took 2 steps Diana stood at the line.	VB.15b.530.1		2.0
VB_15b	Ran, stood, and walked 2 steps. Also the balls they used.	VB.15b.533.1		0.0
VB_15b	Having different balls, and the way they stood at the line.	VB.15b.535.1		2.0
VB_15b	You have to test it out and you start with the ball to see who throws the farthest. The other thing is to not go past the line and not mess up.	VB.15b.537.1		0.0
VB_15b	They have different kind of ball. Some of them run some took 2 steps.	VB.15b.539.1		2.0
VB_15b	Basketball and football.	VB.15b.628.1		1.0
VB_15b	The balls are different.	VB.15b.632.1		1.0
VB_15b	One of them is they did not have the same kind of ball. 2 is they took different amounts of steps to the line.	VB.15b.639.1		2.0
VB_15b	What kind of balls and how to throw the balls.	VB.15b.388.1		1.0
VB_15b	They did not control the distance the ball went.	VB.15b.545.1		0.0
VB_15b	Who got the running start and who did not and they had different balls to throw.	VB.15b.626.1		2.0
VB_15b	When they are running, standing or stepping. Then the different kinds of balls.	VB.15b.634.1		2.0
VB_15c	They need to have the same ball and throw the ball at the same place.	VB.15c.381.1		2.0
VB_15c	They need to use the same ball and they need to throw the same way.	VB.15c.388.1		2.0
VB_15c	They need to use the same ball and throw it from the same spot without running to the line, taking steps to the line, or one person just standing at the line.	VB.15c.394.1		2.0
VB_15c	Nobody get a running start and they all use the same ball to make it fair.	VB.15c.399.1		2.0
VB_15c	They need to throw the same kind of ball, they need to throw at the same place and they need to get the same speed.	VB.15c.404.1		2.0
VB_15c	They need the same kind of ball and with the same weight and to stand still when throwing the ball.	VB.15c.407.1		0.0
VB_15c	They need to have thrown it at the same place which they did they need one variable changed that could be different balls or the same ball but different size.	VB.15c.416.1		0.0
VB_15c	To make the balls the same thing so it is a fair game to play. Like a baseball, basketball or a football to throw.	VB.15c.419.1		1.0
VB_15c	Ling and Diana should change their experiments to a baseball because the baseball won.	VB.15c.423.1		1.0
VB_15c	To have the same ball and throw the same place. And the weight of the ball. And how hard you throw it.	VB.15c.432.1		1.0
VB_15c	The balls all need to be the same and they all have to stand and throw.	VB.15c.440.1		2.0
VB_15c	Make a line that is very straight. All use same ball. All stand at line. Throw at same time. Record data.	VB.15c.448.1		1.0
VB_15c	They need to use the same kind of balls and they need the same procedure of throwing.	VB.15c.452.1		1.0
VB_15c	Where they throw the ball, use the same ball, they all get a running start.	VB.15c.462.1		2.0
VB_15c	To make the contest a controlled experiment the girls need to take the same amount of steps.	VB.15c.466.1		1.0
VB_15c	The girls needed to change each variable at a time, like starting at the same position, all 3 of them, and the mass of the balls.	VB.15c.475.1		1.0
VB_15c	The girls have to have the same type of ball and also take the same amount of steps when they are throwing it.	VB.15c.481.1		2.0
VB_15c	They can just throw from the line and not run.	VB.15c.486.1		1.0
VB_15c	Use all of the same balls.	VB.15c.495.1		1.0
VB_15c	They have to have the same balls. They have to throw the ball in the same way.	VB.15c.497.1		2.0
VB_15c	First they all do the standard way then they throw the same ball and write then they do that again 2 times with the other balls then finally they write it and compare.	VB.15c.503.1		1.0
VB_15c	They needed to use their position.	VB.15c.511.1		1.0
VB_15c	They all have a ball and they all stand at the same place.	VB.15c.523.1		1.0
VB_15c	They should all stand at the line and throw.	VB.15c.530.1		1.0
VB_15c	Same ball and stand on the line.	VB.15c.533.1		1.0
VB_15c	The balls and the line that tells them to go.	VB.15c.535.1		0.0
VB_15c	They had to throw their ball first at the same time.	VB.15c.537.1		0.0
VB_15c	What the 3 girls need to do is stand straight and same sized ball.	VB.15c.542.1		1.0
VB_15c	Throw the ball at the same time.	VB.15c.545.1		1.0
VB_15c	Stay at the line, use one ball, everyone get a 2 step, throw.	VB.15c.626.1		1.0
VB_15c	Same sized balls. Take 2 steps then throw.	VB.15c.634.1		0.0
VB_15c	They all needed to have the same ball.	VB.15c.636.1		1.0
VB_15c	They should all use the same ball they should all take 2 steps.	VB.15c.638.1		2.0
VB_15c	Do not take any steps, have the same kind of ball.	VB.15c.639.1		1.0
VB_15c	Starting in the same place. Using the same kind of ball.	VB.15c.643.1		1.0
VB_15c	They all should stand and throw the same ball to have a controlled experiment.	VB.15c.384.1		2.0
VB_15c	They could all go at the same speed and same distance to get to the line or they could use the same kind of ball.	VB.15c.429.1		2.0
VB_15c	They all had to bring the same kind of ball. And same weight.	VB.15c.628.1		1.0
VB_15c	Have the ball the same.	VB.15c.632.1		1.0
PS_44	The small string has the highest pitch than the long one.	PS.44.104.1		2.0
PS_44	It is different because the little string makes a height sound.	PS.44.105.1		2.0
PS_44	The long string is low. And the short string is high.	PS.44.107.1		2.0
PS_44	If the small one is high the big one is low that is what it is for the harp.	PS.44.110.1		2.0
PS_44	The short string, will make a high sound and a long string will make a low sound. The short string and the long string are different because they are high and low.	PS.44.111.1		2.0
PS_44	If you pluck it make a volume.	PS.44.114.1		0.0
PS_44	A short string being plucked is different than the long string being plucked because the long string has the lowest pitch. And the shortest has the highest pitch.	PS.44.118.1		2.0
PS_44	A little string has a high pitch and a big string has a low pitch.	PS.44.138.1		2.0
PS_44	A short string the vibrations go faster so there is a higher pitch.	PS.44.141.1		2.0
PS_44	It is different because the short string has a high pitch and the long string has a low pitch.	PS.44.142.1		2.0
PS_44	Short string high pitch, long string low pitch.	PS.44.146.1		2.0
PS_44	Because the long one has a lower pitch the littler one has a higher pitch.	PS.44.152.1		2.0
PS_44	How it different is the shorter string has a higher pitch and the long string make a low pitch.	PS.44.154.1		2.0
PS_44	The long string is lower and the short string is louder.	PS.44.157.1		2.0
PS_44	A long string makes a low sound and a short string makes a high sound.	PS.44.160.1		2.0
PS_44	The siren makes it louder.	PS.44.171.1		0.0
PS_44	The long one makes a lower sound but the short one be higher.	PS.44.176.1		2.0
PS_44	A shorter string makes a lower pitch and a longer string makes a higher pitch.	PS.44.181.1		0.0
PS_44	Smaller string has high pitch and bigger string has lower pitch.	PS.44.183.1		2.0
PS_44	It will be too low if you pluck the short string. It is loud when you pluck the long string.	PS.44.184.1		0.0
PS_44	Lowest string has the highest pitch. Highest string has the lowest pitch.	PS.44.185.1		2.0
PS_44	Because if you pluck a short string it will make a high pitch.	PS.44.189.1		2.0
PS_44	The littler string is louder then the big string.	PS.44.191.1		1.0
PS_44	When you plucked the shorter string it makes a higher.	PS.44.192.1		2.0
PS_44	The short string is high and the long one is lower.	PS.44.193.1		2.0
PS_44	The long string is going to be lower, the shorter string is going to be higher.	PS.44.195.1		2.0
PS_44	The small string has a higher pitch because you pluck it and it goes so fast that it has a high pitch.	PS.44.212.1		2.0
PS_44	The long strings make a low pitch sound because the string is long than the others.	PS.44.217.1		2.0
PS_44	The sound of a short string is like a ding a long string sounds like a dong.	PS.44.221.1		2.0
PS_44	The longer string is lower and the shorter string is higher.	PS.44.222.1		2.0
PS_44	The short string has a higher pitch the long string has a lower pitch.	PS.44.228.1		2.0
PS_44	The longer the string the lower the pitch.	PS.44.230.1		2.0
PS_44	The small side would have a high pitch Because it vibrates faster.	PS.44.241.1		2.0
PS_44	Well when you pluck the small string it is a louder pitch Because the smaller string is higher the pitch the Bigger the string the lower the pitch.	PS.44.249.1		2.0
PS_44	Long will make a higher pitch short will make a lower pitch.	PS.44.261.1		0.0
PS_44	The short string has a higher pitch. The longer string has a lower pitch.	PS.44.263.1		2.0
PS_44	The short string will be High and the long string will be low.	PS.44.313.1		2.0
PS_44	A short string makes a low note because it has less room to vibrate.	PS.44.314.1		0.0
PS_44	The short one is louder than the long one.	PS.44.316.1		1.0
PS_44	A long string has more room to vibrate so it makes a low sound and it is opposite for a short string.	PS.44.317.1		2.0
PS_44	Because the short one has more air so when you hit it it bring a low sound.	PS.44.319.1		0.0
PS_44	The long string got more room to vibrate than the little string.	PS.44.320.1		1.0
PS_44	A short string is a higher pitch than lengthier string.	PS.44.323.1		2.0
PS_44	The longer string is low and the shorter string is high.	PS.44.328.1		2.0
PS_44	It could be higher.	PS.44.329.1		2.0
PS_44	The short one would be louder. The long one would be quieter.	PS.44.332.1		1.0
PS_44	The longer string will make a lower sound. And the smaller string makes a Higher sound.	PS.44.333.1		2.0
PS_44	The short string will make a sound that is high and the long string is low.	PS.44.334.1		2.0
PS_44	The short string has a higher pitch sound.	PS.44.145.1		2.0
PS_44	The lower pitch make's the loudest noise.	PS.44.194.1		0.0
PS_44	The shorter the string the higher the pitch the Longer the string the lower the pitch.	PS.44.225.1		2.0
PS_44	The shorter string has a higher pitch than the longer string!	PS.44.255.1		2.0
MX_22a	You can see through it.	MX.22a.385.1		0.0
MX_22a	It is one material that dissolves into the other. Making a clear mixture. Although it could be colored, it has to be see through.	MX.22a.386.1		2.0
MX_22a	It is a clear mixture.	MX.22a.390.1		0.0
MX_22a	It dissolves the solid into a liquid that is see through.	MX.22a.391.1		2.0
MX_22a	It has to be a fairly clear.	MX.22a.396.1		0.0
MX_22a	A solution is a solid and a liquid mixed together.	MX.22a.397.1		1.0
MX_22a	In a solution one of the materials dissolves and the mixture is see through.	MX.22a.400.1		2.0
MX_22a	A solution is different because a solution is a mixture of a solid material and a liquid.	MX.22a.416.1		1.0
MX_22a	Because 2 mixtures become a solution. A solution is different because mixture cannot become a solution only 2 can.	MX.22a.419.1		1.0
MX_22a	The difference from other mixtures was that we only used 2 and other people might use 3 or 4.	MX.22a.421.1		0.0
MX_22a	A solution is when you take a mixture like powder and mix it with water then after stirring it, it becomes a solution.	MX.22a.422.1		2.0
MX_22a	Because it is made of 2 mixtures, and making it one mixture and becoming a solution of 2 mixtures.	MX.22a.426.1		0.0
MX_22a	A solution is 2 materials put together and the one dissolves. And on a mixture they stay so you can see it.	MX.22a.463.1		1.0
MX_22a	It is different because in other mixtures the liquid dissolves but in a solution the solid material dissolves.	MX.22a.466.1		2.0
MX_22a	A solution is different from a mixture because it is when you mix 2 or more things and a solution is when like water and salt dissolves or evaporated.	MX.22a.472.1		0.0
MX_22a	When you make solution tiny particles of the solid explained some cannot see it.	MX.22a.473.1		1.0
MX_22a	The solid material dissolves.	MX.22a.495.1		1.0
MX_22a	A solution is a different type of mixture. Then they are a solution is a mixtures that dissolves.	MX.22a.499.1		1.0
MX_22a	The salt dissolved in the mixture.	MX.22a.502.1		1.0
MX_22a	A solution something that dissolves.	MX.22a.521.1		2.0
MX_22a	A solution is something that dissolves into the liquid and a mixture is something mixed up together.	MX.22a.527.1		2.0
MX_22a	When the mixture is mixed.	MX.22a.528.1		1.0
MX_22a	A solution does not dissolve.	MX.22a.530.1		0.0
MX_22a	Other mixtures are mixed with peas and tomatoes and other foods.	MX.22a.542.1		0.0
MX_22a	A solution is when an object disappears in the liquid and in a mixture the object does not disappear.	MX.22a.559.1		2.0
MX_22a	A solution is something put into a liquid and made one thing.	MX.22a.562.1		1.0
MX_22a	In a solution one material dissolves into the liquid.	MX.22a.577.1		2.0
MX_22a	Solutions are clear.	MX.22a.595.1		0.0
MX_22a	Clear and 2 things that make it still clear.	MX.22a.600.1		0.0
MX_22a	A solution is different because it is clear that you can see through.	MX.22a.601.1		0.0
MX_22a	A solution is separated but a mixture is a bunched up together.	MX.22a.604.1		0.0
MX_22a	Because a solution is clear but other mixtures are not.	MX.22a.611.1		0.0
MX_22a	Because one of the chemicals dissolves.	MX.22a.638.1		0.0
MX_22a	The solid must dissolve.	MX.22a.641.1		2.0
MX_22a	They have a different type of them that they have different ideas.	MX.22a.649.1		0.0
MX_22a	Because a solution is something you use in a everyday life, and mixture is something we do not always use.	MX.22a.433.1		0.0
MX_22a	A solution is a mixture that cannot be taken apart.	MX.22a.467.1		0.0
MX_22a	Different items.	MX.22a.541.1		0.0
MX_22a	A mixture is 2 thing put together, a solution is one thing that disperses into the so that the first material cannot be seen.	MX.22a.565.1		1.0
MX_18	It dissolved in the water.	MX.18.106.1		0.0
MX_18	The chemical that stayed down there.	MX.18.119.1		0.0
MX_18	The chemical that saturated down there.	MX.18.146.1		0.0
MX_18	That is not a solution it is a mixture.	MX.18.151.1		0.0
MX_18	It creates a precipitate a new chemical who you mix 2 different chemicals and that creates a precipitate.	MX.18.219.1		1.0
MX_18	The white solid indicates by being a mixture.	MX.18.248.1		0.0
MX_18	The white solid indicates that the white solid went to the bottom.	MX.18.255.1		0.0
MX_18	A solution.	MX.18.277.1		0.0
MX_18	To evaporate.	MX.18.283.1		0.0
MX_18	The material that you put in the water did not dissolve because it is too heavy.	MX.18.291.1		0.0
MX_18	The white solid had settles and so the 2 solutions would be a mixture.	MX.18.364.1		0.0
MX_18	All of the thing that you put in will go to the bottom leaving a clear liquid.	MX.18.366.1		0.0
MX_18	There is a precipitate on the bottom.	MX.18.381.1		1.0
MX_18	Well when you mix the 2 solutions it became a different mixture.	MX.18.422.1		1.0
MX_18	That it is a new solid material.	MX.18.426.1		1.0
MX_18	Chemical reaction.	MX.18.428.1		2.0
MX_18	A chemical reaction.	MX.18.439.1		2.0
MX_18	It indicates a precipitate.	MX.18.453.1		1.0
MX_18	That white solid indicates a precipitate.	MX.18.456.1		1.0
MX_18	It saturated in the cup.	MX.18.458.1		0.0
MX_18	That it is a precipitate because if they mixed materials, together and there was a cherry and there is a new material then that is a precipitate.	MX.18.463.1		1.0
MX_18	Because that one that you are say that you are so to 46 that or no.	MX.18.468.1		0.0
MX_18	That the water cannot hold any more solute. It is saturated.	MX.18.490.1		0.0
MX_18	That the white solid is C.	MX.18.492.1		0.0
MX_18	A new product that is called a precipitate.	MX.18.493.1		1.0
MX_18	That you have made a saturated solution.	MX.18.496.1		0.0
MX_18	The white solid indicates that a precipitate has occurred.	MX.18.503.1		1.0
MX_18	A precipitant.	MX.18.504.1		1.0
MX_18	Salt.	MX.18.542.1		0.0
MX_18	It was solution and a mixture. It promptly got cold or hot at the bottom.	MX.18.572.1		0.0
MX_18	Saturation.	MX.18.601.1		0.0
MX_18	The white solid indicates the crystals.	MX.18.636.1		0.0
MX_18	It indicates that it turned into a solution and mixture that got mixed then produced chemical also.	MX.18.639.1		2.0
MX_18	We kept on glassing because it become clear.	MX.18.996.1		0.0
MX_18	That indicates that there is a precipitate on the sides.	MX.18.176.1		1.0
MX_18	It is a reaction.	MX.18.429.1		2.0
MX_18	That indicates the 2 thing mixed together became a precipitate.	MX.18.557.1		1.0
MX_18	There was a chemical reaction and a precipitate was formed.	MX.18.575.1		2.0
MX_53	He could see what solid used and he will find out what it is.	MX.53.106.1		0.0
MX_53	You can tell by the way the crystals are shaped.	MX.53.157.1		2.0
MX_53	He can probably look in a book or something to find out. All crystals are different.	MX.53.181.1		0.0
MX_53	The crystals help him by making solid materials.	MX.53.248.1		0.0
MX_53	Salt.	MX.53.261.1		0.0
MX_53	To see if it was Epsom salt, salt, citric acid or calcium chloride.	MX.53.282.1		0.0
MX_53	I going to put salt and water and leave it for some days and it is going to turn into crystals.	MX.53.347.1		0.0
MX_53	If you put citric acid the crystals will be like a influx.	MX.53.366.1		0.0
MX_53	I think it will help be by the shape and what has on it.	MX.53.384.1		2.0
MX_53	How they look like x means salt.	MX.53.385.1		2.0
MX_53	Since different materials have different crystals, like salt is a x, then you can figure out what material has the same characteristic shape as the crystal that were from that particular solution, then he knows what material was used.	MX.53.400.1		2.0
MX_53	Because by the markings and patterns on the crystals your all to identify them.	MX.53.418.1		0.0
MX_53	Because no 2 crystals are the same.	MX.53.423.1		0.0
MX_53	Because a crystal identifies the solute!	MX.53.426.1		0.0
MX_53	He could check the crystals with a magnifying glass.	MX.53.435.1		0.0
MX_53	If he has a chart he can just match to whichever one it looks like.	MX.53.436.1		2.0
MX_53	He can mate the crystals to the solid material.	MX.53.438.1		0.0
MX_53	He would look up that type of crystal in a book and find out what type it is.	MX.53.454.1		0.0
MX_53	He could match the crystals with other crystals.	MX.53.457.1		0.0
MX_53	Show them the crystals.	MX.53.458.1		0.0
MX_53	The crystals might have salt in them.	MX.53.461.1		0.0
MX_53	He could compare the crystals to other crystals.	MX.53.497.1		0.0
MX_53	Whatever the crystals look most like.	MX.53.525.1		2.0
MX_53	He can compare them with other crystals he can make and that will tell him.	MX.53.560.1		0.0
MX_53	The crystals can identify what solid was used in the solution by its shape.	MX.53.566.1		2.0
MX_53	He will know because he will see stuff at the bottom.	MX.53.572.1		0.0
MX_53	You can use your own mixtures and see what it looks like.	MX.53.592.1		0.0
MX_53	Use all the salt then wait for them to evaporate but in the other trays name them by the salt so he would know which one is which but then there done he can see which one looks like that one.	MX.53.613.1		2.0
MX_53	Because all solid has different crystals.	MX.53.630.1		0.0
MX_53	Take other crystals and compare to see which ones are kind of the same.	MX.53.635.1		0.0
MX_53	How the crystals were shaped and how they looked.	MX.53.637.1		2.0
MX_53	He can look at them really hard and compare them with others.	MX.53.643.1		2.0
MX_53	Adam can try to make crystals and if the solution he used makes crystals then that is the same solution his friend used.	MX.53.644.1		0.0
MX_53	Yes, because he could find out what type of crystals they are.	MX.53.425.1		0.0
MX_53	By comparing them to other solutions.	MX.53.473.1		0.0
MX_53	Weight them all.	MX.53.528.1		0.0
MX_53	Each crystal has its own properties so if he recognized if he would know what solute it was.	MX.53.575.1		2.0
PS_24a	Because cup is in the middle and it is the lowest.	PS.24a.104.1		0.0
PS_24a	The reason why is because when the string gets tighter The sound gets higher and when The string is loose it make a lower sound.	PS.24a.105.1		2.0
PS_24a	The cup is making the pitch higher.	PS.24a.107.1		0.0
PS_24a	By plucking the string and once you pluck the small string it will be high.	PS.24a.110.1		1.0
PS_24a	The pitch gets higher when the string is shorter and the pitch gets lower when the string is longer.	PS.24a.111.1		0.0
PS_24a	Because when you put the cup down it makes a high pitch.	PS.24a.114.1		0.0
PS_24a	When you pull the string down it makes a higher. And when you pull up it makes a lower pitch.	PS.24a.118.1		0.0
PS_24a	It is tighter and if it is tighter it produces a higher pitch. If he plucked it at the end of the string it would vibrate faster.	PS.24a.138.1		2.0
PS_24a	Because there is more tension.	PS.24a.141.1		2.0
